54726.07 1.2149e-15 1.0724e-18 SDSS_u
54728.04 1.1485e-15 1.1545e-18 SDSS_u
54729.03 1.0918e-15 9.572799999999998e-19 SDSS_u
54732.09 9.3096e-16 7.5048e-19 SDSS_u
54739.07 5.8254e-16 5.2656e-19 SDSS_u
54740.08 5.3818e-16 5.487e-19 SDSS_u
54744.09 3.7543e-16 4.408e-19 SDSS_u
54747.12 2.7678e-16 4.6292e-19 SDSS_u
54749.07 2.3841e-16 5.0442e-19 SDSS_u
54753.06 1.496e-16 4.6661e-19 SDSS_u
54756.12 1.2238e-16 3.6403e-19 SDSS_u
54766.03 6.2709e-17 2.4986e-19 SDSS_u
54772.05 4.1968999999999996e-17 1.6373e-19 SDSS_u
54777.08 3.14e-17 4.2961000000000004e-19 SDSS_u
54790.04 2.065e-17 1.6989999999999998e-19 SDSS_u
54726.07 1.4801999999999999e-15 6.7902e-19 BessellB
54728.04 1.4911e-15 1.0754e-18 BessellB
54729.03 1.4815e-15 9.7098e-19 BessellB
54732.09 1.3993e-15 6.3957e-19 BessellB
54739.07 1.1023e-15 6.378499999999999e-19 BessellB
54740.08 1.0546e-15 5.4092e-19 BessellB
54742.09 9.9427e-16 1.2701e-18 BessellB
54744.09 8.675700000000001e-16 4.3948e-19 BessellB
54747.12 7.3571e-16 5.5324e-19 BessellB
54749.07 6.413599999999999e-16 4.7819e-19 BessellB
54753.06 5.1797e-16 3.8113000000000003e-19 BessellB
54756.12 4.4412e-16 3.777e-19 BessellB
54759.09 3.9401e-16 2.6136999999999997e-19 BessellB
54766.03 3.2263000000000003e-16 2.8838000000000003e-19 BessellB
54772.05 2.7663e-16 2.6135000000000006e-19 BessellB
54777.08 2.3828999999999997e-16 3.0685000000000003e-19 BessellB
54785.06 1.8789e-16 3.7963999999999996e-19 BessellB
54790.04 1.4384999999999999e-16 2.6988000000000004e-19 BessellB
54726.07 1.6456e-15 6.6169e-19 SDSS_g
54728.04 1.6170000000000002e-15 2.0566e-18 SDSS_g
54729.03 1.6440999999999998e-15 1.6526e-18 SDSS_g
54732.09 1.6245e-15 1.5228e-18 SDSS_g
54739.07 1.3229e-15 1.3980000000000002e-18 SDSS_g
54740.08 1.312e-15 6.928699999999999e-19 SDSS_g
54744.09 1.0644000000000001e-15 1.2476e-18 SDSS_g
54747.12 9.6277e-16 5.6056e-19 SDSS_g
54749.07 8.7242e-16 5.0473e-19 SDSS_g
54753.06 7.2498e-16 4.1450000000000004e-19 SDSS_g
54756.12 6.4673e-16 4.4868e-19 SDSS_g
54759.09 5.92e-16 4.0843000000000007e-19 SDSS_g
54766.03 4.9195e-16 5.4902e-19 SDSS_g
54772.05 4.5365e-16 2.7986000000000003e-19 SDSS_g
54777.08 4.0432e-16 3.2196999999999996e-19 SDSS_g
54785.06 3.1414e-16 3.9795e-19 SDSS_g
54790.04 2.7235000000000003e-16 2.2804000000000003e-19 SDSS_g
54726.07 1.6004999999999999e-15 6.5661e-19 BessellV
54728.04 1.6728999999999998e-15 1.0326e-18 BessellV
54729.03 1.6868e-15 1.0418000000000001e-18 BessellV
54732.09 1.7149999999999999e-15 8.247299999999999e-19 BessellV
54739.07 1.5089000000000001e-15 4.1103e-19 BessellV
54740.08 1.4664000000000001e-15 3.9868000000000003e-19 BessellV
54744.09 1.2515999999999999e-15 5.891399999999999e-19 BessellV
54747.12 1.0931e-15 5.099e-19 BessellV
54749.07 1.0107999999999998e-15 4.6905e-19 BessellV
54753.06 8.738999999999999e-16 4.0165999999999993e-19 BessellV
54756.12 8.1557e-16 4.2646000000000003e-19 BessellV
54759.09 7.6465e-16 4.4793e-19 BessellV
54766.03 6.7029e-16 3.8930999999999995e-19 BessellV
54772.05 6.3075e-16 4.0546999999999994e-19 BessellV
54777.08 5.821799999999999e-16 3.351e-19 BessellV
54785.06 4.732199999999999e-16 4.778899999999999e-19 BessellV
54790.04 4.2331e-16 3.4491e-19 BessellV
54724.29 1.9858e-15 1.4004e-17 SDSS_r
54725.21 1.811e-15 1.2689000000000001e-17 SDSS_r
54726.07 1.4532e-15 5.0136e-19 SDSS_r
54728.04 1.5963e-15 6.652e-19 SDSS_r
54729.03 1.6096e-15 8.948399999999998e-19 SDSS_r
54732.09 1.6792999999999999e-15 7.022399999999999e-19 SDSS_r
54739.07 1.5802e-15 6.5804e-19 SDSS_r
54740.08 1.5470999999999998e-15 5.3608e-19 SDSS_r
54744.09 1.3425e-15 6.4493e-19 SDSS_r
54747.12 1.2244000000000001e-15 5.8449e-19 SDSS_r
54749.07 1.1522e-15 5.477499999999999e-19 SDSS_r
54753.06 1.0441e-15 3.5217e-19 SDSS_r
54756.12 9.8521e-16 5.2964e-19 SDSS_r
54759.09 9.513199999999998e-16 5.74e-19 SDSS_r
54766.03 9.0018e-16 3.6075999999999997e-19 SDSS_r
54772.05 8.7082e-16 3.4821999999999997e-19 SDSS_r
54777.08 8.424200000000001e-16 3.3611999999999995e-19 SDSS_r
