,obsHistID,long_filter,expMJD,fieldID,fieldRA,fieldDec,fiveSigmaDepth,EBV_MW,zp
84,4737,LSST_u,59586.234413,2786,2.624318,0.049506,22.691506,0.01759243998155092,20.22199548943686
85,4738,LSST_u,59586.234829,2786,2.624318,0.049506,22.693956,0.01759243998155092,20.22199548943686
86,4739,LSST_u,59586.235246,2786,2.624318,0.049506,22.69639,0.01759243998155092,20.22199548943686
87,4740,LSST_u,59586.235663,2786,2.624318,0.049506,22.698806,0.01759243998155092,20.22199548943686
88,4741,LSST_u,59586.236079,2786,2.624318,0.049506,22.701207,0.01759243998155092,20.22199548943686
89,4742,LSST_u,59586.236496,2786,2.624318,0.049506,22.70359,0.01759243998155092,20.22199548943686
90,4743,LSST_u,59586.236913,2786,2.624318,0.049506,22.705958,0.01759243998155092,20.22199548943686
91,4744,LSST_u,59586.237329,2786,2.624318,0.049506,22.70831,0.01759243998155092,20.22199548943686
92,4745,LSST_u,59586.237746,2786,2.624318,0.049506,22.710645,0.01759243998155092,20.22199548943686
93,4746,LSST_u,59586.238163,2786,2.624318,0.049506,22.706224,0.01759243998155092,20.22199548943686
94,4747,LSST_u,59586.238579,2786,2.624318,0.049506,22.708527,0.01759243998155092,20.22199548943686
95,4748,LSST_u,59586.238996,2786,2.624318,0.049506,22.710814,0.01759243998155092,20.22199548943686
96,4749,LSST_u,59586.239413,2786,2.624318,0.049506,22.713085,0.01759243998155092,20.22199548943686
97,4750,LSST_u,59586.239829,2786,2.624318,0.049506,22.715341,0.01759243998155092,20.22199548943686
98,4751,LSST_u,59586.240246,2786,2.624318,0.049506,22.717582,0.01759243998155092,20.22199548943686
99,4752,LSST_u,59586.240663,2786,2.624318,0.049506,22.719805,0.01759243998155092,20.22199548943686
100,4753,LSST_u,59586.241079,2786,2.624318,0.049506,22.722014,0.01759243998155092,20.22199548943686
101,6145,LSST_r,59588.215079,2786,2.624318,0.049506,23.934481,0.01759243998155092,21.362977237419194
102,6145,LSST_r,59588.215079,2786,2.624318,0.049506,23.934481,0.01759243998155092,21.362977237419194
103,6146,LSST_r,59588.215495,2786,2.624318,0.049506,24.009044,0.01759243998155092,21.362977237419194
104,6147,LSST_r,59588.215912,2786,2.624318,0.049506,24.011295,0.01759243998155092,21.362977237419194
105,6148,LSST_r,59588.216329,2786,2.624318,0.049506,24.013532,0.01759243998155092,21.362977237419194
106,6149,LSST_r,59588.216745,2786,2.624318,0.049506,24.015758,0.01759243998155092,21.362977237419194
107,6150,LSST_r,59588.217162,2786,2.624318,0.049506,24.043589,0.01759243998155092,21.362977237419194
108,6151,LSST_r,59588.217579,2786,2.624318,0.049506,24.045789,0.01759243998155092,21.362977237419194
109,6152,LSST_r,59588.217995,2786,2.624318,0.049506,24.047975,0.01759243998155092,21.362977237419194
110,6153,LSST_r,59588.218412,2786,2.624318,0.049506,24.050149,0.01759243998155092,21.362977237419194
111,6154,LSST_r,59588.218829,2786,2.624318,0.049506,24.052311,0.01759243998155092,21.362977237419194
112,6155,LSST_r,59588.219245,2786,2.624318,0.049506,24.05446,0.01759243998155092,21.362977237419194
113,6156,LSST_r,59588.219662,2786,2.624318,0.049506,24.056597,0.01759243998155092,21.362977237419194
114,6157,LSST_r,59588.220079,2786,2.624318,0.049506,24.058719,0.01759243998155092,21.362977237419194
115,6158,LSST_r,59588.220495,2786,2.624318,0.049506,24.060832,0.01759243998155092,21.362977237419194
116,6159,LSST_r,59588.220912,2786,2.624318,0.049506,24.112998,0.01759243998155092,21.362977237419194
117,6160,LSST_r,59588.221329,2786,2.624318,0.049506,24.115084,0.01759243998155092,21.362977237419194
118,6161,LSST_r,59588.221745,2786,2.624318,0.049506,24.117159,0.01759243998155092,21.362977237419194
119,6162,LSST_r,59588.222162,2786,2.624318,0.049506,24.11922,0.01759243998155092,21.362977237419194
120,6163,LSST_r,59588.222579,2786,2.624318,0.049506,24.12127,0.01759243998155092,21.362977237419194
121,6164,LSST_r,59588.222995,2786,2.624318,0.049506,24.123308,0.01759243998155092,21.362977237419194
122,6165,LSST_g,59588.224778,2786,2.624318,0.049506,24.397915,0.01759243998155092,20.80042234244885
123,6166,LSST_g,59588.225194,2786,2.624318,0.049506,24.443592,0.01759243998155092,20.80042234244885
124,6167,LSST_g,59588.225611,2786,2.624318,0.049506,24.445712,0.01759243998155092,20.80042234244885
125,6168,LSST_g,59588.226028,2786,2.624318,0.049506,24.447818,0.01759243998155092,20.80042234244885
126,6169,LSST_g,59588.226444,2786,2.624318,0.049506,24.449912,0.01759243998155092,20.80042234244885
127,6170,LSST_g,59588.226861,2786,2.624318,0.049506,24.451993,0.01759243998155092,20.80042234244885
128,6171,LSST_g,59588.227278,2786,2.624318,0.049506,24.454061,0.01759243998155092,20.80042234244885
129,6172,LSST_g,59588.227694,2786,2.624318,0.049506,24.518455,0.01759243998155092,20.80042234244885
130,6173,LSST_g,59588.228111,2786,2.624318,0.049506,24.520497,0.01759243998155092,20.80042234244885
131,6174,LSST_g,59588.228528,2786,2.624318,0.049506,24.522526,0.01759243998155092,20.80042234244885
132,6175,LSST_i,59588.23031,2786,2.624318,0.049506,23.620592,0.01759243998155092,21.788095142392795
133,6176,LSST_i,59588.230727,2786,2.624318,0.049506,23.628271,0.01759243998155092,21.788095142392795
134,6177,LSST_i,59588.231143,2786,2.624318,0.049506,23.629125,0.01759243998155092,21.788095142392795
135,6178,LSST_i,59588.23156,2786,2.624318,0.049506,23.630881,0.01759243998155092,21.788095142392795
136,6179,LSST_i,59588.231977,2786,2.624318,0.049506,23.632625,0.01759243998155092,21.788095142392795
137,6180,LSST_i,59588.232393,2786,2.624318,0.049506,23.634358,0.01759243998155092,21.788095142392795
138,6181,LSST_i,59588.23281,2786,2.624318,0.049506,23.636081,0.01759243998155092,21.788095142392795
139,6182,LSST_i,59588.233227,2786,2.624318,0.049506,23.637792,0.01759243998155092,21.788095142392795
140,6183,LSST_i,59588.233643,2786,2.624318,0.049506,23.639492,0.01759243998155092,21.788095142392795
141,6184,LSST_i,59588.23406,2786,2.624318,0.049506,23.641182,0.01759243998155092,21.788095142392795
142,6185,LSST_i,59588.234477,2786,2.624318,0.049506,23.617906,0.01759243998155092,21.788095142392795
143,6186,LSST_i,59588.234893,2786,2.624318,0.049506,23.619574,0.01759243998155092,21.788095142392795
144,6187,LSST_i,59588.23531,2786,2.624318,0.049506,23.621232,0.01759243998155092,21.788095142392795
145,6188,LSST_i,59588.235727,2786,2.624318,0.049506,23.622879,0.01759243998155092,21.788095142392795
146,6189,LSST_i,59588.236143,2786,2.624318,0.049506,23.624516,0.01759243998155092,21.788095142392795
147,6190,LSST_i,59588.23656,2786,2.624318,0.049506,23.626142,0.01759243998155092,21.788095142392795
148,6191,LSST_i,59588.236977,2786,2.624318,0.049506,23.627758,0.01759243998155092,21.788095142392795
149,6192,LSST_i,59588.237393,2786,2.624318,0.049506,23.629363,0.01759243998155092,21.788095142392795
150,6193,LSST_i,59588.23781,2786,2.624318,0.049506,23.630958,0.01759243998155092,21.788095142392795
151,6194,LSST_i,59588.238227,2786,2.624318,0.049506,23.725275,0.01759243998155092,21.788095142392795
152,6195,LSST_z,59588.240009,2786,2.624318,0.049506,23.194979,0.01759243998155092,22.098458212867378
153,6196,LSST_z,59588.240426,2786,2.624318,0.049506,23.201413,0.01759243998155092,22.098458212867378
154,6197,LSST_z,59588.240843,2786,2.624318,0.049506,23.202891,0.01759243998155092,22.098458212867378
155,6198,LSST_z,59588.241259,2786,2.624318,0.049506,23.20436,0.01759243998155092,22.098458212867378
156,6199,LSST_z,59588.241676,2786,2.624318,0.049506,23.156722,0.01759243998155092,22.098458212867378
157,6200,LSST_z,59588.242093,2786,2.624318,0.049506,23.15817,0.01759243998155092,22.098458212867378
158,6201,LSST_z,59588.242509,2786,2.624318,0.049506,23.159609,0.01759243998155092,22.098458212867378
159,6202,LSST_z,59588.242926,2786,2.624318,0.049506,23.161037,0.01759243998155092,22.098458212867378
160,6203,LSST_z,59588.243343,2786,2.624318,0.049506,23.162455,0.01759243998155092,22.098458212867378
161,6204,LSST_z,59588.243759,2786,2.624318,0.049506,23.163865,0.01759243998155092,22.098458212867378
162,6205,LSST_z,59588.244176,2786,2.624318,0.049506,23.165263,0.01759243998155092,22.098458212867378
163,6206,LSST_z,59588.244593,2786,2.624318,0.049506,23.166652,0.01759243998155092,22.098458212867378
164,6207,LSST_z,59588.245009,2786,2.624318,0.049506,23.198135,0.01759243998155092,22.098458212867378
165,6208,LSST_z,59588.245426,2786,2.624318,0.049506,23.199506,0.01759243998155092,22.098458212867378
166,6209,LSST_z,59588.245843,2786,2.624318,0.049506,23.200867,0.01759243998155092,22.098458212867378
167,6210,LSST_z,59588.246259,2786,2.624318,0.049506,23.202217,0.01759243998155092,22.098458212867378
168,6211,LSST_z,59588.246676,2786,2.624318,0.049506,23.203559,0.01759243998155092,22.098458212867378
169,6212,LSST_z,59588.247093,2786,2.624318,0.049506,23.20489,0.01759243998155092,22.098458212867378
170,6213,LSST_z,59588.247509,2786,2.624318,0.049506,23.206212,0.01759243998155092,22.098458212867378
171,6214,LSST_z,59588.247926,2786,2.624318,0.049506,23.207525,0.01759243998155092,22.098458212867378
172,6215,LSST_z,59588.248343,2786,2.624318,0.049506,23.165482,0.01759243998155092,22.098458212867378
173,6216,LSST_z,59588.248759,2786,2.624318,0.049506,23.166775,0.01759243998155092,22.098458212867378
174,6217,LSST_z,59588.249176,2786,2.624318,0.049506,23.16806,0.01759243998155092,22.098458212867378
175,6218,LSST_z,59588.249593,2786,2.624318,0.049506,23.169335,0.01759243998155092,22.098458212867378
176,6219,LSST_z,59588.250009,2786,2.624318,0.049506,23.170599,0.01759243998155092,22.098458212867378
177,6220,LSST_z,59588.250426,2786,2.624318,0.049506,23.171856,0.01759243998155092,22.098458212867378
178,6221,LSST_y,59588.252208,2786,2.624318,0.049506,21.754056,0.01759243998155092,22.33345052774694
179,6222,LSST_y,59588.252625,2786,2.624318,0.049506,21.755877,0.01759243998155092,22.33345052774694
180,6223,LSST_y,59588.253042,2786,2.624318,0.049506,21.75681,0.01759243998155092,22.33345052774694
181,6224,LSST_y,59588.253458,2786,2.624318,0.049506,21.757738,0.01759243998155092,22.33345052774694
182,6225,LSST_y,59588.253875,2786,2.624318,0.049506,21.758657,0.01759243998155092,22.33345052774694
183,6226,LSST_y,59588.254292,2786,2.624318,0.049506,21.759568,0.01759243998155092,22.33345052774694
184,6227,LSST_y,59588.254708,2786,2.624318,0.049506,21.760471,0.01759243998155092,22.33345052774694
185,6228,LSST_y,59588.255125,2786,2.624318,0.049506,21.761369,0.01759243998155092,22.33345052774694
186,6229,LSST_y,59588.255542,2786,2.624318,0.049506,21.686213,0.01759243998155092,22.33345052774694
187,6230,LSST_y,59588.255958,2786,2.624318,0.049506,21.687094,0.01759243998155092,22.33345052774694
188,6231,LSST_y,59588.256375,2786,2.624318,0.049506,21.687969,0.01759243998155092,22.33345052774694
189,6232,LSST_y,59588.256792,2786,2.624318,0.049506,21.688836,0.01759243998155092,22.33345052774694
190,6233,LSST_y,59588.257208,2786,2.624318,0.049506,21.689696,0.01759243998155092,22.33345052774694
191,6234,LSST_y,59588.257625,2786,2.624318,0.049506,21.690548,0.01759243998155092,22.33345052774694
192,6235,LSST_y,59588.258042,2786,2.624318,0.049506,21.691394,0.01759243998155092,22.33345052774694
193,6236,LSST_y,59588.258458,2786,2.624318,0.049506,21.692232,0.01759243998155092,22.33345052774694
194,6237,LSST_y,59588.258875,2786,2.624318,0.049506,21.591158,0.01759243998155092,22.33345052774694
195,6238,LSST_y,59588.259292,2786,2.624318,0.049506,21.591981,0.01759243998155092,22.33345052774694
196,6239,LSST_y,59588.259708,2786,2.624318,0.049506,21.592798,0.01759243998155092,22.33345052774694
197,6240,LSST_y,59588.260125,2786,2.624318,0.049506,21.593607,0.01759243998155092,22.33345052774694
198,8186,LSST_z,59591.169838,2786,2.624318,0.049506,22.103241,0.01759243998155092,22.098458212867378
199,8236,LSST_z,59591.19295,2786,2.624318,0.049506,22.405568,0.01759243998155092,22.098458212867378
200,8260,LSST_r,59591.205185,2786,2.624318,0.049506,23.51581,0.01759243998155092,21.362977237419194
201,8261,LSST_r,59591.205602,2786,2.624318,0.049506,23.528523,0.01759243998155092,21.362977237419194
202,8262,LSST_r,59591.206018,2786,2.624318,0.049506,23.53184,0.01759243998155092,21.362977237419194
203,8263,LSST_r,59591.206435,2786,2.624318,0.049506,23.535144,0.01759243998155092,21.362977237419194
204,8264,LSST_r,59591.206852,2786,2.624318,0.049506,23.634327,0.01759243998155092,21.362977237419194
205,8265,LSST_r,59591.207268,2786,2.624318,0.049506,23.637603,0.01759243998155092,21.362977237419194
206,8266,LSST_r,59591.207685,2786,2.624318,0.049506,23.640863,0.01759243998155092,21.362977237419194
207,8267,LSST_r,59591.208102,2786,2.624318,0.049506,23.64411,0.01759243998155092,21.362977237419194
208,8268,LSST_r,59591.208518,2786,2.624318,0.049506,23.647341,0.01759243998155092,21.362977237419194
209,8269,LSST_r,59591.208935,2786,2.624318,0.049506,23.650559,0.01759243998155092,21.362977237419194
210,8270,LSST_r,59591.209352,2786,2.624318,0.049506,23.65376,0.01759243998155092,21.362977237419194
211,8271,LSST_r,59591.209768,2786,2.624318,0.049506,23.656946,0.01759243998155092,21.362977237419194
212,8272,LSST_r,59591.210185,2786,2.624318,0.049506,23.602428,0.01759243998155092,21.362977237419194
213,8273,LSST_r,59591.210602,2786,2.624318,0.049506,23.605584,0.01759243998155092,21.362977237419194
214,8274,LSST_r,59591.211018,2786,2.624318,0.049506,23.608723,0.01759243998155092,21.362977237419194
215,8275,LSST_r,59591.211435,2786,2.624318,0.049506,23.611846,0.01759243998155092,21.362977237419194
216,8276,LSST_r,59591.211852,2786,2.624318,0.049506,23.614953,0.01759243998155092,21.362977237419194
217,8277,LSST_r,59591.212268,2786,2.624318,0.049506,23.618042,0.01759243998155092,21.362977237419194
218,8278,LSST_r,59591.212685,2786,2.624318,0.049506,23.621114,0.01759243998155092,21.362977237419194
219,8279,LSST_r,59591.213102,2786,2.624318,0.049506,23.624169,0.01759243998155092,21.362977237419194
220,8280,LSST_g,59591.214884,2786,2.624318,0.049506,23.512798,0.01759243998155092,20.80042234244885
221,8281,LSST_g,59591.215301,2786,2.624318,0.049506,23.526554,0.01759243998155092,20.80042234244885
222,8282,LSST_g,59591.215717,2786,2.624318,0.049506,23.529696,0.01759243998155092,20.80042234244885
223,8283,LSST_g,59591.216134,2786,2.624318,0.049506,23.532815,0.01759243998155092,20.80042234244885
224,8284,LSST_g,59591.216551,2786,2.624318,0.049506,23.535914,0.01759243998155092,20.80042234244885
225,8285,LSST_g,59591.216967,2786,2.624318,0.049506,23.538989,0.01759243998155092,20.80042234244885
226,8286,LSST_g,59591.217384,2786,2.624318,0.049506,23.722048,0.01759243998155092,20.80042234244885
227,8287,LSST_g,59591.217801,2786,2.624318,0.049506,23.725079,0.01759243998155092,20.80042234244885
228,8288,LSST_g,59591.218217,2786,2.624318,0.049506,23.728085,0.01759243998155092,20.80042234244885
229,8289,LSST_g,59591.218634,2786,2.624318,0.049506,23.731069,0.01759243998155092,20.80042234244885
230,8290,LSST_i,59591.220416,2786,2.624318,0.049506,23.302014,0.01759243998155092,21.788095142392795
231,8291,LSST_i,59591.220833,2786,2.624318,0.049506,23.295735,0.01759243998155092,21.788095142392795
232,8292,LSST_i,59591.22125,2786,2.624318,0.049506,23.298341,0.01759243998155092,21.788095142392795
233,8293,LSST_i,59591.221666,2786,2.624318,0.049506,23.300923,0.01759243998155092,21.788095142392795
234,8294,LSST_i,59591.222083,2786,2.624318,0.049506,23.303479,0.01759243998155092,21.788095142392795
235,8295,LSST_i,59591.2225,2786,2.624318,0.049506,23.30601,0.01759243998155092,21.788095142392795
236,8296,LSST_i,59591.222916,2786,2.624318,0.049506,23.308515,0.01759243998155092,21.788095142392795
237,8297,LSST_i,59591.223333,2786,2.624318,0.049506,23.310994,0.01759243998155092,21.788095142392795
238,8298,LSST_i,59591.22375,2786,2.624318,0.049506,23.313446,0.01759243998155092,21.788095142392795
239,8299,LSST_i,59591.224166,2786,2.624318,0.049506,23.32036,0.01759243998155092,21.788095142392795
240,8300,LSST_i,59591.224583,2786,2.624318,0.049506,23.322756,0.01759243998155092,21.788095142392795
241,8301,LSST_i,59591.225,2786,2.624318,0.049506,23.325125,0.01759243998155092,21.788095142392795
242,8302,LSST_i,59591.225416,2786,2.624318,0.049506,23.327465,0.01759243998155092,21.788095142392795
243,8303,LSST_i,59591.225833,2786,2.624318,0.049506,23.329777,0.01759243998155092,21.788095142392795
244,8304,LSST_i,59591.22625,2786,2.624318,0.049506,23.332059,0.01759243998155092,21.788095142392795
245,8305,LSST_i,59591.226666,2786,2.624318,0.049506,23.334311,0.01759243998155092,21.788095142392795
246,8306,LSST_i,59591.227083,2786,2.624318,0.049506,23.336534,0.01759243998155092,21.788095142392795
247,8307,LSST_i,59591.2275,2786,2.624318,0.049506,23.249035,0.01759243998155092,21.788095142392795
248,8308,LSST_i,59591.227916,2786,2.624318,0.049506,23.251196,0.01759243998155092,21.788095142392795
249,8309,LSST_i,59591.228333,2786,2.624318,0.049506,23.253326,0.01759243998155092,21.788095142392795
250,8310,LSST_z,59591.230115,2786,2.624318,0.049506,22.739225,0.01759243998155092,22.098458212867378
251,8311,LSST_z,59591.230532,2786,2.624318,0.049506,22.746386,0.01759243998155092,22.098458212867378
252,8312,LSST_z,59591.230949,2786,2.624318,0.049506,22.677339,0.01759243998155092,22.098458212867378
253,8313,LSST_z,59591.231365,2786,2.624318,0.049506,22.679195,0.01759243998155092,22.098458212867378
254,8314,LSST_z,59591.231782,2786,2.624318,0.049506,22.681017,0.01759243998155092,22.098458212867378
255,8315,LSST_z,59591.232199,2786,2.624318,0.049506,22.682806,0.01759243998155092,22.098458212867378
256,8316,LSST_z,59591.232615,2786,2.624318,0.049506,22.68456,0.01759243998155092,22.098458212867378
257,8317,LSST_z,59591.233032,2786,2.624318,0.049506,22.686279,0.01759243998155092,22.098458212867378
258,8318,LSST_z,59591.233449,2786,2.624318,0.049506,22.687966,0.01759243998155092,22.098458212867378
259,8319,LSST_z,59591.233865,2786,2.624318,0.049506,22.689616,0.01759243998155092,22.098458212867378
260,8320,LSST_z,59591.234282,2786,2.624318,0.049506,22.691232,0.01759243998155092,22.098458212867378
261,8321,LSST_z,59591.234699,2786,2.624318,0.049506,22.807431,0.01759243998155092,22.098458212867378
262,8322,LSST_z,59591.235115,2786,2.624318,0.049506,22.808978,0.01759243998155092,22.098458212867378
263,8323,LSST_z,59591.235532,2786,2.624318,0.049506,22.810488,0.01759243998155092,22.098458212867378
264,8324,LSST_z,59591.235949,2786,2.624318,0.049506,22.811966,0.01759243998155092,22.098458212867378
265,8325,LSST_z,59591.236365,2786,2.624318,0.049506,22.813406,0.01759243998155092,22.098458212867378
266,8326,LSST_z,59591.236782,2786,2.624318,0.049506,22.816399,0.01759243998155092,22.098458212867378
