# MJD flux flux_err filter
54529.967 5.3526e-16 4.5319e-18 BessellU
54532.425 2.641e-16 3.4823e-18 BessellU
54537.864 3.3217e-15 1.6369e-17 BessellU
54539.684 5.9782e-15 2.5402e-17 BessellU
54540.870 6.7884e-15 3.0654e-17 BessellU
54543.741 9.414e-15 2.7228e-17 BessellU
54546.016 9.9619e-15 2.896e-17 BessellU
54549.610 7.0626e-15 2.8255e-17 BessellU
54550.810 7.4433e-15 3.3846e-17 BessellU
54552.030 6.0224e-15 2.246e-17 BessellU
54553.132 3.4149e-15 1.5114e-17 BessellU
54555.044 2.3083e-15 9.9242e-18 BessellU
54555.920 2.3108e-15 1.287e-17 BessellU
54556.910 1.8021e-15 8.6321e-18 BessellU
54560.715 6.1683e-16 5.7809e-18 BessellU
54562.900 4.9633e-16 4.0574e-18 BessellU
54563.626 4.8862e-16 4.8499e-18 BessellU
54567.313 4.1665e-16 4.1723e-18 BessellU
54571.531 3.5528e-16 3.9824e-18 BessellU
54573.458 3.4432e-16 3.831e-18 BessellU
54574.961 3.7031e-16 3.9557e-18 BessellU
54578.335 3.4944e-16 3.8914e-18 BessellU
54582.064 3.7244e-16 2.8877e-18 BessellU
54533.030 7.1867e-16 3.0265e-18 SDSS_u
54534.070 1.2126e-15 3.058e-18 SDSS_u
54535.100 1.8868e-15 4.2827e-18 SDSS_u
54535.990 2.5126e-15 5.9771e-18 SDSS_u
54536.970 3.7439e-15 8.639e-18 SDSS_u
54539.920 7.1603e-15 1.4232e-17 SDSS_u
54540.930 8.6006e-15 1.9177e-17 SDSS_u
54543.050 1.1763e-14 2.6833e-17 SDSS_u
54543.860 1.242e-14 3.6703e-17 SDSS_u
54546.860 1.278e-14 2.8384e-16 SDSS_u
54553.870 4.3105e-15 8.5655e-18 SDSS_u
54554.970 3.2699e-15 5.7172e-18 SDSS_u
54556.060 2.4988e-15 4.1264e-18 SDSS_u
54556.870 1.9343e-15 4.272e-18 SDSS_u
54557.840 1.6494e-15 6.7867e-18 SDSS_u
54559.980 1.1069e-15 2.3592e-18 SDSS_u
54561.250 9.2668e-16 1.8383e-18 SDSS_u
54561.880 8.5453e-16 3.637e-18 SDSS_u
54568.870 5.7086e-16 1.924e-18 SDSS_u
54570.870 5.5326e-16 1.4624e-18 SDSS_u
54571.870 5.4718e-16 2.9236e-18 SDSS_u
54572.880 5.4467e-16 1.046e-18 SDSS_u
54574.860 5.4266e-16 2.0188e-18 SDSS_u
54575.870 5.3917e-16 1.3259e-18 SDSS_u
54576.900 5.3227e-16 1.3717e-18 SDSS_u
54577.870 5.2933e-16 1.3637e-18 SDSS_u
54578.880 5.3031e-16 1.2075e-18 SDSS_u
54581.000 5.1728e-16 2.1665e-18 SDSS_u
54598.880 5.1824e-16 9.6132e-19 SDSS_u
54529.970 7.0649e-16 5.2551e-18 BessellB
54531.080 7.4046e-16 9.7483e-18 BessellB
54532.140 9.3859e-16 1.7159e-18 BessellB
54533.030 1.5118e-15 2.8773e-18 BessellB
54534.070 2.3222e-15 2.6659e-18 BessellB
54535.100 3.1067e-15 3.852e-18 BessellB
54535.990 3.8081e-15 5.5868e-18 BessellB
54537.030 4.9962e-15 4.0815e-18 BessellB
54537.865 5.0246e-15 2.2551e-17 BessellB
54539.802 8.285e-15 7.7375e-18 BessellB
54540.900 9.7538e-15 9.7898e-18 BessellB
54543.050 1.1405e-14 1.3806e-17 BessellB
54543.781 1.1876e-14 1.0072e-17 BessellB
54546.016 1.3763e-14 1.9457e-17 BessellB
54546.860 1.3574e-14 2.0814e-17 BessellB
54549.612 1.2402e-14 4.4383e-17 BessellB
54550.810 1.3265e-14 2.0304e-17 BessellB
54552.030 1.2552e-14 1.9132e-17 BessellB
54553.132 1.0117e-14 2.6936e-17 BessellB
54553.870 9.5654e-15 1.0713e-17 BessellB
54555.044 7.5947e-15 2.2719e-17 BessellB
54555.990 7.064e-15 6.0187e-18 BessellB
54556.890 6.0222e-15 4.9858e-18 BessellB
54557.840 4.9786e-15 7.4434e-18 BessellB
54559.980 4.1182e-15 4.05e-18 BessellB
54560.983 3.6413e-15 3.2459e-18 BessellB
54561.880 3.5019e-15 4.1348e-18 BessellB
54562.900 3.0953e-15 8.5263e-18 BessellB
54563.798 2.7187e-15 9.4788e-18 BessellB
54567.315 2.0003e-15 1.0565e-17 BessellB
54568.870 2.3567e-15 2.2303e-18 BessellB
54569.870 2.064e-15 1.3828e-17 BessellB
54570.870 2.2157e-15 2.5355e-18 BessellB
54571.701 2.1233e-15 2.5162e-18 BessellB
54573.170 2.0997e-15 1.9494e-18 BessellB
54574.912 1.9842e-15 2.7095e-18 BessellB
54575.870 1.9802e-15 1.9844e-18 BessellB
54576.900 1.9209e-15 2.0492e-18 BessellB
54578.103 1.8817e-15 2.3262e-18 BessellB
54578.880 1.8613e-15 1.9411e-18 BessellB
54582.064 1.4029e-15 5.6749e-18 BessellB
54582.830 1.5513e-15 5.0991e-18 BessellB
54584.850 1.5948e-15 5.2515e-18 BessellB
54586.180 1.6932e-15 4.2541e-18 BessellB
54589.800 1.4148e-15 4.6225e-18 BessellB
54595.870 1.5035e-15 1.9727e-18 BessellB
54598.880 1.4802e-15 1.6491e-18 BessellB
54600.970 1.1553e-15 6.7056e-18 BessellB
54601.840 1.0062e-15 2.5728e-18 BessellB
54612.820 1.0832e-15 2.7826e-18 BessellB
54615.910 9.6985e-16 2.4739e-18 BessellB
54622.830 1.0344e-15 3.3119e-18 BessellB
