# MJD flux flux_err filter
51875.330 4.0804e-15 9.7798e-19 BessellB
51877.249 3.7214e-15 8.8708e-17 BessellB
51878.285 3.3289e-15 2.219e-17 BessellB
51879.326 3.3659e-15 3.7873e-17 BessellB
51882.258 2.5044e-15 5.7871e-17 BessellB
51899.218 2.5769e-16 2.5484e-16 BessellB
51906.214 1.5889e-16 8.7464e-17 BessellB
51875.330 2.6636e-15 7.9067e-17 BessellV
51877.251 2.7763e-15 7.661e-17 BessellV
51878.287 2.6956e-15 3.96e-17 BessellV
51879.328 2.6318e-15 2.9535e-17 BessellV
51882.260 2.2175e-15 1.0976e-16 BessellV
51899.220 3.4187e-16 7.1477e-17 BessellV
51906.217 2.3156e-16 7.4046e-17 BessellV
51907.180 2.3349e-16 4.3996e-17 BessellV
51864.000 4.5218e-17 5.0588e-17 BessellR
51875.330 1.7511e-15 4.9211e-17 BessellR
51877.253 1.9325e-15 2.8175e-17 BessellR
51878.289 1.8643e-15 2.2404e-17 BessellR
51879.100 1.6303e-15 5.4815e-18 BessellR
51881.000 1.8001e-15 9.8039e-18 BessellR
51882.046 1.4843e-15 6.839e-18 BessellR
51887.980 1.0359e-15 3.2384e-18 BessellR
51893.820 3.7611e-16 5.8723e-18 BessellR
51894.760 3.4301e-16 6.2888e-18 BessellR
51899.222 3.1168e-16 9.8058e-18 BessellR
51901.020 1.4973e-16 5.1916e-18 BessellR
51906.218 2.3862e-16 6.3412e-18 BessellR
51907.181 2.4194e-16 6.8026e-18 BessellR
51875.330 1.0221e-15 4.3089e-18 BessellI
51877.254 1.18e-15 3.4081e-18 BessellI
51878.290 1.1768e-15 3.17e-18 BessellI
51879.331 1.192e-15 3.3683e-18 BessellI
51882.263 1.0382e-15 4.3427e-18 BessellI
51906.220 1.8394e-16 3.222e-18 BessellI
51907.183 1.7246e-16 3.5972e-18 BessellI
