# MJD flux flux_err filter
54857.510 1.7167e-16 1.4335e-17 BessellB
54914.910 3.8968e-16 9.8051e-18 BessellB
54921.990 3.861e-16 1.3074e-17 BessellB
54933.960 3.62e-16 1.2954e-17 BessellB
54938.030 3.332e-16 1.1231e-17 BessellB
54943.880 2.5984e-16 1.2954e-17 BessellB
54954.990 1.0522e-16 1.3263e-17 BessellB
54964.160 7.3571e-17 4.1999e-17 BessellB
54971.020 6.0632e-17 1.9792e-17 BessellB
54982.090 5.9526e-17 4.0506e-17 BessellB
54840.340 2.1951e-16 5.4116e-17 BessellV
54857.510 3.115e-16 1.4396e-17 BessellV
54914.910 6.6292e-16 3.1528e-17 BessellV
54915.960 7.0058e-16 4.3992e-17 BessellV
54916.830 7.0707e-16 3.2114e-17 BessellV
54921.990 6.8149e-16 3.4637e-17 BessellV
54922.840 6.6905e-16 4.1049e-17 BessellV
54925.920 6.6905e-16 6.6143e-17 BessellV
54927.830 6.878e-16 2.7814e-17 BessellV
54933.925 6.7599e-16 3.7911e-17 BessellV
54934.860 6.9416e-16 7.6427e-17 BessellV
54937.970 6.42e-16 3.9969e-17 BessellV
54943.880 5.7738e-16 5.1569e-17 BessellV
54945.900 5.3145e-16 6.075e-17 BessellV
54954.990 2.3432e-16 2.7102e-17 BessellV
54956.920 2.1951e-16 4.2358e-17 BessellV
54964.160 1.5469e-16 9.5975e-18 BessellV
54971.020 1.3349e-16 2.0626e-17 BessellV
54978.870 1.2748e-16 2.1605e-17 BessellV
54982.090 1.2063e-16 9.0208e-17 BessellV
54834.125 1.5636e-16 5.1763e-18 BessellR
54834.920 1.353e-16 4.3597e-17 BessellR
54836.135 1.5421e-16 4.5914e-17 BessellR
54838.010 1.5251e-16 5.8146e-17 BessellR
54840.340 1.7836e-16 1.2239e-16 BessellR
54844.130 2.0291e-16 1.48e-17 BessellR
54847.940 2.3298e-16 4.4831e-17 BessellR
54849.300 2.3731e-16 5.0396e-17 BessellR
54857.510 2.6504e-16 9.4459e-17 BessellR
54859.140 2.6997e-16 1.2606e-16 BessellR
54876.060 3.5589e-16 4.1634e-17 BessellR
54881.890 3.7958e-16 8.3269e-17 BessellR
54898.015 5.1061e-16 1.2924e-17 BessellR
54899.940 5.3371e-16 6.0629e-18 BessellR
54902.000 5.4364e-16 1.4136e-17 BessellR
54905.940 5.5887e-16 7.3964e-18 BessellR
54908.080 5.7984e-16 1.4807e-17 BessellR
54910.990 5.9609e-16 5.6545e-17 BessellR
54912.070 6.2418e-16 5.2787e-17 BessellR
54913.085 6.3968e-16 2.8233e-17 BessellR
54914.910 6.3578e-16 3.4377e-17 BessellR
54915.920 6.4167e-16 9.6863e-18 BessellR
54917.030 6.536e-16 1.4995e-17 BessellR
54917.880 6.536e-16 7.2437e-18 BessellR
54919.250 6.6575e-16 9.4223e-18 BessellR
54921.060 6.5659e-16 9.7694e-18 BessellR
54921.927 6.6833e-16 3.2753e-17 BessellR
54922.840 6.5964e-16 8.6185e-17 BessellR
54924.027 6.7787e-16 1.9963e-17 BessellR
54925.950 6.6575e-16 6.2723e-17 BessellR
54927.975 6.6609e-16 1.5229e-17 BessellR
54929.870 6.4213e-16 1.1288e-17 BessellR
54933.290 6.4167e-16 3.9043e-17 BessellR
54933.960 6.536e-16 3.8685e-17 BessellR
54934.880 6.452e-16 1.9917e-17 BessellR
54935.870 6.4167e-16 2.8602e-17 BessellR
54936.840 6.3578e-16 2.8866e-17 BessellR
54937.970 6.4373e-16 2.4278e-17 BessellR
54939.260 6.1846e-16 2.9077e-17 BessellR
54941.890 5.7984e-16 4.3594e-17 BessellR
54943.240 5.6404e-16 1.8856e-17 BessellR
54943.850 5.6926e-16 4.9865e-18 BessellR
54945.900 4.958e-16 9.6034e-18 BessellR
54950.070 3.9764e-16 3.2979e-18 BessellR
54951.095 3.7219e-16 3.9223e-18 BessellR
54952.895 3.3147e-16 2.7024e-18 BessellR
54953.993 2.9546e-16 9.5549e-18 BessellR
54954.940 2.9335e-16 1.332e-17 BessellR
54955.890 2.6139e-16 1.5382e-17 BessellR
54956.990 2.3048e-16 1.9033e-17 BessellR
54957.880 2.2455e-16 1.7827e-17 BessellR
54959.010 2.1582e-16 4.6323e-18 BessellR
54961.060 2.0479e-16 6.7054e-18 BessellR
54961.880 2.0539e-16 8.3336e-18 BessellR
54964.160 2.0668e-16 2.263e-17 BessellR
54966.860 1.9557e-16 2.263e-17 BessellR
54967.965 1.9024e-16 1.4216e-17 BessellR
54969.855 1.855e-16 3.0045e-18 BessellR
54971.020 1.8168e-16 5.8942e-18 BessellR
54971.850 1.8336e-16 4.3506e-18 BessellR
54976.840 1.8002e-16 1.1897e-17 BessellR
54978.870 1.7511e-16 1.752e-17 BessellR
54982.120 1.7118e-16 1.4475e-17 BessellR
54984.160 1.6418e-16 3.0469e-17 BessellR
54988.000 1.597e-16 1.8764e-17 BessellR
54991.150 1.5535e-16 1.1123e-17 BessellR
54993.080 1.5535e-16 1.3378e-17 BessellR
54994.120 1.5535e-16 1.5726e-17 BessellR
54857.510 1.8945e-16 4.8764e-18 BessellI
54914.910 4.4207e-16 7.4886e-18 BessellI
54916.830 4.3801e-16 7.2916e-18 BessellI
54921.990 4.3801e-16 8.3169e-18 BessellI
54927.830 4.5445e-16 4.1314e-18 BessellI
54933.925 4.4096e-16 4.6838e-18 BessellI
54937.970 4.4013e-16 4.9657e-18 BessellI
54943.880 4.183e-16 1.2025e-17 BessellI
54945.925 3.6098e-16 4.6575e-18 BessellI
54954.990 2.3586e-16 5.5472e-18 BessellI
54956.920 2.2568e-16 8.6114e-18 BessellI
54964.160 1.7926e-16 1.0652e-17 BessellI
54971.020 1.605e-16 7.337e-18 BessellI
54978.870 1.4774e-16 1.2918e-18 BessellI
54982.090 1.4638e-16 4.2589e-18 BessellI
55008.880 1.1735e-16 8.1058e-18 BessellI
55030.890 9.4948e-17 1.4462e-18 BessellI
55041.860 8.9843e-17 2.2467e-18 BessellI
55055.850 7.6118e-17 2.1116e-18 BessellI
55071.840 6.3312e-17 3.5434e-18 BessellI
55078.840 6.1022e-17 2.6969e-18 BessellI
