# MJD flux flux_err filter
54187.199 9.1931e-16 1.1507e-18 BessellV
54195.263 8.8687e-16 8.1602e-19 BessellV
54196.195 8.9425e-16 7.0566e-19 BessellV
54215.143 7.5833e-16 1.1346e-18 BessellV
54220.294 6.8212e-16 1.0577e-18 BessellV
54221.239 7.5694e-16 8.8624e-19 BessellV
54233.197 6.4012e-16 7.0019e-19 BessellV
54239.219 6.2153e-16 5.9874e-19 BessellV
54247.185 5.6736e-16 6.5205e-19 BessellV
54252.191 5.4433e-16 5.546e-19 BessellV
54447.474 2.7458e-17 2.7913e-19 BessellV
54187.197 9.0183e-16 9.6391e-19 SDSS_r
54195.261 9.4608e-16 8.2423e-19 SDSS_r
54196.192 9.1438e-16 8.5594e-19 SDSS_r
54215.140 8.3855e-16 8.9193e-19 SDSS_r
54220.291 8.24e-16 8.2073e-19 SDSS_r
54221.236 7.9713e-16 8.4503e-19 SDSS_r
54233.195 7.2699e-16 7.66e-19 SDSS_r
54239.217 7.0978e-16 6.5336e-19 SDSS_r
54247.183 6.8474e-16 7.1866e-19 SDSS_r
54252.188 6.3552e-16 6.2226e-19 SDSS_r
54447.472 4.4129e-17 2.11e-19 SDSS_r
54483.378 2.7741e-17 1.9997e-19 SDSS_r
54187.195 6.3379e-16 7.6406e-19 SDSS_i
54195.259 6.4616e-16 7.7999e-19 SDSS_i
54196.190 6.4914e-16 6.9674e-19 SDSS_i
54215.138 6.5636e-16 8.372e-19 SDSS_i
54220.289 6.3204e-16 7.1949e-19 SDSS_i
54221.234 6.2509e-16 7.1105e-19 SDSS_i
54233.192 5.9806e-16 7.182e-19 SDSS_i
54239.214 5.8337e-16 6.6054e-19 SDSS_i
54247.180 5.4846e-16 7.2761e-19 SDSS_i
54252.186 5.0529e-16 6.3339e-19 SDSS_i
54447.470 3.3446e-17 1.8153e-19 SDSS_i
54483.375 1.946e-17 1.7755e-19 SDSS_i
