# MJD flux flux_err filter
56500.878 5.0555e-14 9.5718e-16 BessellU
56501.878 5.4925e-14 7.9759e-16 BessellU
56507.859 5.6986e-14 1.1681e-15 BessellU
56509.932 5.2453e-14 9.7437e-16 BessellU
56510.867 4.7399e-14 1.4226e-15 BessellU
56512.201 5.1181e-14 1.2256e-15 BessellU
56513.303 4.7705e-14 1.0297e-15 BessellU
56514.811 3.5956e-14 1.1163e-15 BessellU
56515.780 3.4528e-14 4.6524e-16 BessellU
56517.842 2.5502e-14 5.525e-16 BessellU
56518.792 2.5338e-14 1.0059e-15 BessellU
56519.994 1.915e-14 1.8246e-15 BessellU
56520.784 2.1075e-14 5.1218e-16 BessellU
56521.646 1.3898e-14 5.9082e-16 BessellU
56522.943 1.6587e-14 7.0853e-16 BessellU
56523.726 1.066e-14 1.3536e-15 BessellU
56524.842 1.3545e-14 1.2274e-15 BessellU
56526.832 1.1163e-14 1.0656e-15 BessellU
56529.271 9.903e-15 5.4619e-16 BessellU
56531.738 4.5474e-15 8.9005e-16 BessellU
56533.931 6.6645e-15 6.018e-16 BessellU
56534.826 6.3645e-15 7.0203e-16 BessellU
56535.848 5.7513e-15 1.3915e-15 BessellU
56536.838 5.4421e-15 2.8912e-15 BessellU
56538.909 4.9178e-15 1.3458e-15 BessellU
56541.867 3.9425e-15 1.121e-15 BessellU
56543.854 3.4023e-15 1.0628e-15 BessellU
56544.864 3.4023e-15 1.0482e-15 BessellU
56549.858 2.9092e-15 6.6554e-16 BessellU
56551.819 1.3103e-15 7.7708e-16 BessellU
56559.755 1.721e-15 6.6556e-16 BessellU
56561.741 1.5987e-15 6.1866e-16 BessellU
56564.749 1.458e-15 6.4163e-16 BessellU
56571.883 6.0502e-16 1.0667e-15 BessellU
56574.507 1.066e-15 5.314e-16 BessellU
56579.489 1.2016e-15 1.1571e-15 BessellU
56581.787 4.1588e-16 9.5871e-16 BessellU
56583.600 7.5817e-16 1.3759e-15 BessellU
56585.618 6.7262e-16 1.8617e-15 BessellU
56588.328 6.1911e-16 6.5341e-16 BessellU
56590.922 5.8582e-16 8.4416e-16 BessellU
56591.953 3.9643e-16 1.7774e-15 BessellU
56593.622 4.9351e-16 1.0051e-15 BessellU
56595.380 3.6288e-16 1.0789e-15 BessellU
56600.470 2.069e-16 1.1623e-15 BessellU
56602.164 1.2421e-16 1.1399e-15 BessellU
56609.016 1.3424e-16 5.7615e-16 BessellU
56500.873 5.4944e-14 5.1692e-16 SDSS_u
56501.873 5.8603e-14 1.9525e-15 SDSS_u
56518.812 2.228e-14 5.9046e-16 SDSS_u
56519.792 2.032e-14 2.8316e-15 SDSS_u
56520.786 1.8876e-14 4.7671e-16 SDSS_u
56521.779 1.5414e-14 8.5197e-16 SDSS_u
56522.867 1.5273e-14 5.217e-16 SDSS_u
56526.815 1.0091e-14 6.0737e-16 SDSS_u
56529.120 8.7081e-15 2.6612e-15 SDSS_u
56529.811 7.0457e-15 1.6634e-15 SDSS_u
56533.969 6.1933e-15 6.4163e-16 SDSS_u
56535.882 4.4047e-15 1.0959e-15 SDSS_u
56536.923 4.2454e-15 1.1603e-15 SDSS_u
56541.909 3.0755e-15 1.8047e-15 SDSS_u
56543.867 3.5968e-15 1.3199e-15 SDSS_u
56549.846 1.7698e-15 1.1354e-15 SDSS_u
56559.768 2.0889e-15 5.2653e-16 SDSS_u
56561.760 1.7536e-15 6.2439e-16 SDSS_u
56564.733 1.1167e-15 1.0875e-15 SDSS_u
56574.450 8.2399e-16 1.225e-15 SDSS_u
56579.470 4.7854e-16 3.178e-17 SDSS_u
56581.641 1.5701e-15 5.0165e-17 SDSS_u
56583.626 1.2357e-15 2.918e-17 SDSS_u
56625.582 8.0153e-16 4.6046e-17 SDSS_u
56498.318 9.3477e-15 6.4174e-17 BessellB
56500.994 4.2132e-14 1.5074e-17 BessellB
56501.869 4.5119e-14 2.3261e-17 BessellB
56502.836 4.9334e-14 3.9718e-17 BessellB
56507.042 5.5335e-14 3.1575e-17 BessellB
56508.873 5.5297e-14 5.591e-17 BessellB
56509.898 5.4105e-14 2.8708e-17 BessellB
56510.851 5.1369e-14 4.1011e-17 BessellB
56511.982 5.0016e-14 1.5325e-16 BessellB
56513.305 4.0579e-14 7.3666e-17 BessellB
56514.672 4.4331e-14 7.4386e-17 BessellB
56515.673 4.0804e-14 4.5071e-17 BessellB
56516.793 3.8256e-14 6.4782e-17 BessellB
56517.870 3.6217e-14 6.1987e-17 BessellB
56518.796 3.4254e-14 1.4518e-16 BessellB
56519.995 3.2581e-14 4.8409e-17 BessellB
56520.787 3.0953e-14 3.5351e-16 BessellB
56521.784 2.823e-14 1.2807e-16 BessellB
56522.947 2.6712e-14 1.7475e-16 BessellB
56523.727 2.5793e-14 2.3572e-16 BessellB
56524.845 2.284e-14 1.1942e-16 BessellB
56526.003 2.1117e-14 1.572e-16 BessellB
56526.989 2.0373e-14 4.1451e-17 BessellB
56529.809 1.7326e-14 3.345e-16 BessellB
56531.739 1.7012e-14 1.7282e-16 BessellB
56533.934 1.4148e-14 1.2187e-16 BessellB
56534.830 1.389e-14 6.0398e-17 BessellB
56535.852 1.3143e-14 7.3625e-17 BessellB
56536.841 1.2785e-14 1.4134e-16 BessellB
56538.912 1.1987e-14 2.6309e-16 BessellB
56539.575 1.2323e-14 1.6123e-16 BessellB
56541.871 1.0634e-14 6.0091e-17 BessellB
56543.858 9.9702e-15 9.7497e-17 BessellB
56544.867 9.6985e-15 1.5117e-16 BessellB
56549.862 8.2929e-15 1.7962e-16 BessellB
56551.821 8.1942e-15 4.8681e-16 BessellB
56559.758 6.4077e-15 5.6546e-16 BessellB
56561.495 6.6177e-15 2.6176e-16 BessellB
56564.752 5.9526e-15 2.7255e-16 BessellB
56572.460 5.0898e-15 3.3293e-16 BessellB
56574.512 4.997e-15 1.3423e-16 BessellB
56578.365 4.4741e-15 4.9586e-16 BessellB
56579.495 4.2336e-15 3.3977e-16 BessellB
