# MJD flux flux_err filter
53551.860 1.6587e-14 9.4289e-19 BessellU
53552.850 1.6771e-14 7.4188e-18 BessellU
53553.830 1.5971e-14 2.0277e-18 BessellU
53557.171 1.2955e-14 6.0806e-19 BessellU
53558.037 1.1407e-14 1.5418e-16 BessellU
53559.832 8.9174e-15 4.9912e-17 BessellU
53561.464 5.4371e-15 6.0674e-17 BessellU
53562.018 4.9163e-15 2.077e-16 BessellU
53562.900 5.0626e-15 1.1176e-16 BessellU
53564.947 2.9235e-15 8.8272e-16 BessellU
53565.845 3.0206e-15 4.6201e-16 BessellU
53568.028 1.688e-15 2.432e-16 BessellU
53568.920 1.6076e-15 3.8385e-17 BessellU
53573.053 1.2583e-15 7.6196e-17 BessellU
53582.930 8.0715e-16 1.0878e-16 BessellU
53585.930 6.7262e-16 4.0194e-17 BessellU
53588.880 6.1343e-16 7.7043e-17 BessellU
53592.920 5.4622e-16 3.6029e-16 BessellU
53594.890 5.0835e-16 1.2475e-16 BessellU
53609.870 3.7048e-16 2.9513e-16 BessellU
53616.850 3.543e-16 1.3886e-15 BessellU
53618.850 3.4369e-16 1.034e-15 BessellU
53627.915 2.4864e-16 7.215e-16 BessellU
53547.890 7.5632e-16 1.2533e-16 BessellB
53548.960 1.8668e-15 2.7081e-16 BessellB
53549.910 8.4704e-15 6.091e-17 BessellB
53551.860 1.1003e-14 1.5704e-16 BessellB
53552.850 1.0832e-14 4.2792e-17 BessellB
53554.990 1.0081e-14 4.485e-17 BessellB
53555.700 9.5215e-15 7.6972e-17 BessellB
53557.085 9.6423e-15 1.1859e-16 BessellB
53558.098 9.1951e-15 1.1687e-16 BessellB
53559.967 7.9354e-15 6.8943e-17 BessellB
53561.465 7.3503e-15 2.7251e-16 BessellB
53562.336 6.5089e-15 1.1969e-16 BessellB
53562.920 6.8282e-15 3.1504e-16 BessellB
53563.790 6.7718e-15 3.6949e-16 BessellB
53564.938 5.4041e-15 1.3768e-16 BessellB
53566.060 5.5455e-15 4.3742e-17 BessellB
53568.029 3.9912e-15 1.1925e-16 BessellB
53569.220 4.7327e-15 3.9935e-17 BessellB
53570.900 4.4576e-15 1.1568e-16 BessellB
53571.900 4.3965e-15 3.1369e-16 BessellB
53573.137 3.8677e-15 2.987e-16 BessellB
53576.250 3.7111e-15 1.9587e-16 BessellB
53578.900 3.6033e-15 1.2203e-16 BessellB
53579.820 3.332e-15 7.0186e-17 BessellB
53582.890 3.1297e-15 8.5967e-17 BessellB
53584.900 3.0165e-15 3.068e-16 BessellB
53585.930 2.9047e-15 3.5792e-16 BessellB
53586.810 3.0953e-15 3.0203e-16 BessellB
53587.880 2.8754e-15 1.2091e-16 BessellB
53591.190 2.8178e-15 2.3052e-16 BessellB
53592.920 2.6614e-15 4.814e-16 BessellB
53594.890 2.5984e-15 3.6308e-16 BessellB
53597.170 2.7309e-15 1.198e-16 BessellB
53598.940 2.4837e-15 1.77e-16 BessellB
53599.910 2.4769e-15 5.1155e-16 BessellB
53603.160 2.6176e-15 4.9377e-16 BessellB
53604.850 2.3094e-15 3.4157e-16 BessellB
53606.840 2.7714e-15 1.8483e-16 BessellB
53609.900 2.348e-15 1.2147e-16 BessellB
53611.790 2.3265e-15 1.7376e-16 BessellB
53612.840 2.2861e-15 7.282e-17 BessellB
53614.830 2.2506e-15 1.243e-16 BessellB
53616.850 2.2014e-15 3.4899e-16 BessellB
53618.850 2.2055e-15 3.6753e-16 BessellB
53620.750 2.1813e-15 1.5848e-16 BessellB
53627.861 1.98e-15 8.5664e-17 BessellB
53643.690 1.5371e-15 5.2712e-16 BessellB
53652.740 1.7812e-15 3.3974e-16 BessellB
53653.760 1.4761e-15 2.791e-16 BessellB
53654.780 1.4306e-15 3.396e-16 BessellB
53659.795 1.1778e-15 9.4608e-17 BessellB
53661.760 1.1218e-15 1.243e-16 BessellB
53671.170 3.6233e-16 1.494e-16 BessellB
53672.180 2.6224e-16 4.9495e-17 BessellB
53678.140 9.0929e-17 8.4787e-17 BessellB
53679.270 2.3851e-17 1.1134e-16 BessellB
53681.260 1.1553e-16 1.1305e-16 BessellB
53683.200 2.2177e-17 1.4844e-16 BessellB
53547.890 3.0023e-16 4.6778e-16 BessellV
53548.937 1.1483e-15 1.2069e-16 BessellV
53549.930 4.0613e-15 1.5972e-16 BessellV
53551.270 5.6216e-15 2.1652e-16 BessellV
53551.967 5.6549e-15 2.9335e-17 BessellV
53552.930 5.9075e-15 6.4288e-17 BessellV
53553.963 5.5836e-15 4.7133e-17 BessellV
53554.833 5.5661e-15 3.2507e-17 BessellV
53555.700 5.6164e-15 1.0492e-16 BessellV
53557.100 5.4388e-15 4.0877e-17 BessellV
53557.963 5.4939e-15 4.047e-17 BessellV
53558.800 5.3712e-15 6.8688e-17 BessellV
53559.911 5.3586e-15 6.3332e-17 BessellV
53561.069 5.1102e-15 9.0778e-17 BessellV
53562.000 5.256e-15 3.5448e-17 BessellV
53562.890 5.4543e-15 3.1648e-17 BessellV
53563.912 5.2822e-15 4.9921e-17 BessellV
53564.925 4.9075e-15 4.363e-17 BessellV
53565.956 4.9929e-15 4.0229e-17 BessellV
53566.875 4.8023e-15 1.7499e-16 BessellV
53568.022 4.3158e-15 4.7137e-17 BessellV
53569.013 4.6338e-15 6.7399e-17 BessellV
53570.885 4.6585e-15 7.2903e-17 BessellV
53571.905 4.6575e-15 4.2092e-17 BessellV
53573.047 4.133e-15 8.0679e-17 BessellV
53576.250 4.4163e-15 9.5953e-17 BessellV
53576.900 4.561e-15 3.3996e-16 BessellV
53579.045 4.5513e-15 1.0137e-16 BessellV
