# MJD flux flux_err filter
55715.912 4.0086e-15 1.1818e-17 BessellU
55717.317 3.6793e-15 1.6941e-17 BessellU
55718.714 4.9167e-15 1.4853e-17 BessellU
55720.331 6.9146e-15 2.6056e-17 BessellU
55721.340 8.275e-15 3.0345e-17 BessellU
55722.774 1.0465e-14 2.4723e-17 BessellU
55723.870 1.1797e-14 3.7054e-17 BessellU
55724.810 1.3924e-14 4.4312e-17 BessellU
55725.810 1.4314e-14 4.5654e-17 BessellU
55726.780 1.458e-14 4.6571e-17 BessellU
55728.810 1.5695e-14 5.0429e-17 BessellU
55729.810 1.5551e-14 4.993e-17 BessellU
55730.810 1.5687e-14 4.3765e-17 BessellU
55732.810 1.4715e-14 4.7037e-17 BessellU
55733.870 1.4183e-14 9.0405e-17 BessellU
55734.800 1.251e-14 3.2847e-17 BessellU
55735.949 9.1516e-15 2.2249e-17 BessellU
55736.951 7.3394e-15 1.7925e-17 BessellU
55738.326 4.9132e-15 2.0215e-17 BessellU
55739.800 3.6963e-15 1.6227e-17 BessellU
55740.994 3.0116e-15 7.8035e-18 BessellU
55742.412 2.1467e-15 1.1597e-17 BessellU
55743.077 2.4175e-15 6.1225e-18 BessellU
55743.820 2.0882e-15 7.2176e-18 BessellU
55744.778 1.6496e-15 9.425e-18 BessellU
55745.715 1.6004e-15 3.9873e-18 BessellU
55746.770 1.5127e-15 6.1377e-18 BessellU
55748.800 1.1475e-15 9.141e-18 BessellU
55749.978 1.0815e-15 5.1155e-18 BessellU
55750.760 1.0959e-15 2.901e-18 BessellU
55751.850 1.0466e-15 2.762e-18 BessellU
55754.179 8.657e-16 5.6975e-18 BessellU
55758.388 8.9077e-16 5.8735e-18 BessellU
55762.101 7.5191e-16 5.6319e-18 BessellU
55766.050 8.8098e-16 5.9771e-18 BessellU
55770.403 9.466e-16 6.1424e-18 BessellU
55775.255 1.0087e-15 6.5064e-18 BessellU
55780.342 8.7451e-16 6.0445e-18 BessellU
55782.780 1.342e-15 1.5304e-17 BessellU
55784.636 1.037e-15 6.6325e-18 BessellU
55788.438 1.1193e-15 6.7505e-18 BessellU
55817.720 1.1163e-15 4.4378e-18 BessellU
55818.710 8.3132e-16 3.782e-18 BessellU
55819.710 9.4573e-16 3.0992e-18 BessellU
55820.710 9.0316e-16 4.7212e-18 BessellU
55821.710 8.705e-16 4.5395e-18 BessellU
55822.740 8.3901e-16 4.9105e-18 BessellU
55824.700 8.9488e-16 4.0908e-18 BessellU
55829.710 7.5122e-16 1.7946e-17 BessellU
55830.700 1.037e-15 1.2308e-17 BessellU
55831.700 7.1083e-16 5.4879e-18 BessellU
55715.914 4.6101e-15 1.2697e-17 BessellB
55717.319 5.8871e-15 2.2482e-17 BessellB
55718.714 9.4001e-15 1.2958e-17 BessellB
55720.333 1.3852e-14 4.5736e-17 BessellB
55721.342 1.6546e-14 5.539e-17 BessellB
55723.010 1.9563e-14 2.5619e-17 BessellB
55723.870 2.0831e-14 3.3025e-17 BessellB
55724.886 2.2856e-14 3.2958e-17 BessellB
55726.017 2.3777e-14 3.4398e-17 BessellB
55727.069 2.453e-14 3.5417e-17 BessellB
55728.937 2.6833e-14 3.5735e-17 BessellB
55730.022 2.7146e-14 3.9515e-17 BessellB
55731.032 2.8649e-14 3.1163e-17 BessellB
55732.692 2.7312e-14 3.9772e-17 BessellB
55733.906 2.7522e-14 2.8373e-17 BessellB
55734.800 2.6081e-14 2.9778e-17 BessellB
55735.840 2.3173e-14 3.0735e-17 BessellB
55736.951 2.039e-14 2.9138e-17 BessellB
55738.327 1.7894e-14 6.0267e-17 BessellB
55739.801 1.4319e-14 4.8501e-17 BessellB
55740.994 1.204e-14 1.5638e-17 BessellB
55742.412 9.7522e-15 3.4273e-17 BessellB
55743.077 9.2914e-15 1.2781e-17 BessellB
55743.825 7.7597e-15 1.0608e-17 BessellB
55744.779 7.4732e-15 2.7942e-17 BessellB
55745.715 6.9862e-15 9.4903e-18 BessellB
55746.770 6.349e-15 9.1995e-18 BessellB
55748.820 6.1057e-15 6.2433e-18 BessellB
55749.979 5.6834e-15 7.661e-18 BessellB
55750.760 5.1845e-15 7.4035e-18 BessellB
55751.850 5.0432e-15 7.1875e-18 BessellB
55754.180 4.737e-15 1.9155e-17 BessellB
55754.850 4.5994e-15 6.5124e-18 BessellB
55756.840 4.7283e-15 1.3416e-17 BessellB
55758.388 4.0319e-15 1.7534e-17 BessellB
55762.102 3.7214e-15 1.6872e-17 BessellB
55766.051 3.3752e-15 1.5199e-17 BessellB
55770.404 3.2984e-15 1.4829e-17 BessellB
55772.171 3.9875e-15 2.7947e-17 BessellB
55775.141 3.8022e-15 7.2555e-18 BessellB
55775.872 5.6325e-15 7.363e-17 BessellB
55777.045 4.0598e-15 8.1519e-18 BessellB
55778.177 3.7936e-15 6.9141e-18 BessellB
55779.302 4.2141e-15 7.116e-18 BessellB
55780.342 3.0304e-15 1.3962e-17 BessellB
55781.104 3.7906e-15 1.0589e-17 BessellB
55782.930 3.4163e-15 5.6867e-18 BessellB
55785.025 3.4704e-15 8.0041e-18 BessellB
55785.984 3.5681e-15 6.1688e-18 BessellB
55788.136 3.2317e-15 7.2932e-18 BessellB
55788.916 3.3095e-15 5.4955e-18 BessellB
55789.990 3.2649e-15 5.4152e-18 BessellB
55792.113 3.3011e-15 8.2179e-18 BessellB
55793.155 3.5084e-15 1.121e-17 BessellB
55796.117 3.2777e-15 5.5605e-18 BessellB
55798.161 3.4348e-15 1.3342e-17 BessellB
55799.113 3.27e-15 5.7658e-18 BessellB
55799.896 3.219e-15 8.1258e-18 BessellB
55801.069 3.1529e-15 8.6959e-18 BessellB
55803.096 3.0477e-15 7.7696e-18 BessellB
55803.891 2.5113e-15 8.354e-18 BessellB
55806.071 3.0669e-15 8.4428e-18 BessellB
55807.139 3.2532e-15 8.7671e-18 BessellB
55807.939 2.8383e-15 2.8898e-18 BessellB
55809.050 2.8491e-15 7.8035e-18 BessellB
55810.969 2.6453e-15 4.1807e-18 BessellB
55813.862 3.332e-15 9.2251e-18 BessellB
55816.720 2.4814e-15 5.0497e-18 BessellB
55817.720 2.3698e-15 3.2049e-18 BessellB
55818.710 2.284e-15 3.0813e-18 BessellB
55819.872 2.3e-15 2.7826e-18 BessellB
55820.710 2.3265e-15 3.1425e-18 BessellB
