# MJD flux flux_err filter
54581.475 2.4637e-15 2.6035e-18 BessellV
54583.253 2.7096e-15 2.6906e-18 BessellV
54584.261 2.7541e-15 2.738e-18 BessellV
54586.278 2.7437e-15 3.1165e-18 BessellV
54587.289 2.6907e-15 2.6705e-18 BessellV
54590.414 2.3396e-15 3.4489e-18 BessellV
54593.353 2.2494e-15 2.2045e-18 BessellV
54594.410 2.1499e-15 2.2504e-18 BessellV
54597.432 1.9073e-15 2.5079e-18 BessellV
54600.473 1.7956e-15 2.2894e-18 BessellV
54602.446 1.7169e-15 1.7694e-18 BessellV
54614.414 1.277e-15 1.4617e-18 BessellV
54615.365 1.2403e-15 1.3337e-18 BessellV
54618.358 1.1754e-15 1.2199e-18 BessellV
54619.352 1.1597e-15 1.3577e-18 BessellV
54622.356 1.1311e-15 1.2087e-18 BessellV
54624.306 1.0849e-15 1.4451e-18 BessellV
54629.263 1.0065e-15 1.2674e-18 BessellV
54581.472 1.7742e-15 1.7378e-18 SDSS_r
54583.250 1.9504e-15 2.1292e-18 SDSS_r
54584.259 2.0361e-15 2.0138e-18 SDSS_r
54586.276 2.078e-15 2.4257e-18 SDSS_r
54587.287 2.0797e-15 2.06e-18 SDSS_r
54593.351 1.8191e-15 1.7849e-18 SDSS_r
54594.407 1.7703e-15 1.9814e-18 SDSS_r
54597.430 1.6582e-15 1.8475e-18 SDSS_r
54600.471 1.5733e-15 1.8011e-18 SDSS_r
54602.443 1.5094e-15 1.4619e-18 SDSS_r
54603.320 1.414e-15 2.045e-18 SDSS_r
54614.411 1.2227e-15 1.4174e-18 SDSS_r
54615.363 1.2084e-15 1.3996e-18 SDSS_r
54618.355 1.176e-15 1.2796e-18 SDSS_r
54619.350 1.1613e-15 1.4203e-18 SDSS_r
54622.353 1.1298e-15 1.3027e-18 SDSS_r
54624.303 1.1092e-15 1.2773e-18 SDSS_r
54629.260 1.0565e-15 1.2125e-18 SDSS_r
54631.257 1.0551e-15 1.0684e-18 SDSS_r
54632.210 1.0146e-15 1.1272e-18 SDSS_r
54634.253 9.9039e-16 1.1984e-18 SDSS_r
54636.285 9.5395e-16 1.1514e-18 SDSS_r
54581.470 9.939e-16 1.0295e-18 SDSS_i
54583.248 1.1466e-15 1.1995e-18 SDSS_i
54584.257 1.2285e-15 1.2053e-18 SDSS_i
54586.274 1.2943e-15 1.5476e-18 SDSS_i
54587.285 1.308e-15 1.3811e-18 SDSS_i
54590.444 1.2174e-15 1.6199e-18 SDSS_i
54593.348 1.1333e-15 1.1846e-18 SDSS_i
54594.405 1.1064e-15 1.2315e-18 SDSS_i
54597.428 1.0271e-15 1.2085e-18 SDSS_i
54600.469 9.8697e-16 1.1581e-18 SDSS_i
54602.441 9.4506e-16 9.7553e-19 SDSS_i
54603.317 9.3176e-16 1.153e-18 SDSS_i
54605.226 8.8606e-16 1.3355e-18 SDSS_i
54608.397 8.6127e-16 1.0012e-18 SDSS_i
54614.409 7.8593e-16 9.6132e-19 SDSS_i
54615.361 7.8217e-16 9.0328e-19 SDSS_i
54618.353 7.5166e-16 7.6386e-19 SDSS_i
54619.347 7.353e-16 8.456e-19 SDSS_i
54622.351 7.2741e-16 8.3593e-19 SDSS_i
54624.301 7.0876e-16 8.609e-19 SDSS_i
54629.258 6.8231e-16 8.2664e-19 SDSS_i
54631.255 6.7146e-16 7.2233e-19 SDSS_i
54632.207 6.5757e-16 7.9469e-19 SDSS_i
54634.250 6.3297e-16 9.3257e-19 SDSS_i
54636.283 6.2428e-16 7.1007e-19 SDSS_i
