   5280.00 0.00000
   5290.00 0.00146
   5300.00 0.00146
   5310.00 0.00146
   5320.00 0.00146
   5330.00 0.00146
   5340.00 0.00291
   5350.00 0.00291
   5360.00 0.00437
   5370.00 0.00582
   5380.00 0.00728
   5390.00 0.01164
   5400.00 0.01601
   5410.00 0.02475
   5420.00 0.03785
   5430.00 0.05822
   5440.00 0.09025
   5450.00 0.13537
   5460.00 0.19505
   5470.00 0.26783
   5480.00 0.35226
   5490.00 0.44396
   5500.00 0.53421
   5510.00 0.61572
   5520.00 0.68268
   5530.00 0.73362
   5540.00 0.76856
   5550.00 0.79185
   5560.00 0.80932
   5570.00 0.82242
   5580.00 0.82969
   5590.00 0.83697
   5600.00 0.84134
   5610.00 0.84716
   5620.00 0.85007
   5630.00 0.85298
   5640.00 0.85590
   5650.00 0.85881
   5660.00 0.86026
   5670.00 0.86172
   5680.00 0.86172
   5690.00 0.86026
   5700.00 0.86026
   5710.00 0.85735
   5720.00 0.85298
   5730.00 0.84862
   5740.00 0.84571
   5750.00 0.84716
   5760.00 0.85298
   5770.00 0.86172
   5780.00 0.87191
   5790.00 0.88210
   5800.00 0.89083
   5810.00 0.89520
   5820.00 0.89811
   5830.00 0.89811
   5840.00 0.89665
   5850.00 0.89374
   5860.00 0.88937
   5870.00 0.88646
   5880.00 0.88646
   5890.00 0.88792
   5900.00 0.89520
   5910.00 0.90393
   5920.00 0.90684
   5930.00 0.90684
   5940.00 0.90393
   5950.00 0.90393
   5960.00 0.90830
   5970.00 0.91412
   5980.00 0.92140
   5990.00 0.92868
   6000.00 0.93304
   6010.00 0.93450
   6020.00 0.93741
   6030.00 0.94178
   6040.00 0.94469
   6050.00 0.94760
   6060.00 0.94905
   6070.00 0.95051
   6080.00 0.95197
   6090.00 0.95342
   6100.00 0.95342
   6110.00 0.95488
   6120.00 0.95488
   6130.00 0.95633
   6140.00 0.95488
   6150.00 0.95051
   6160.00 0.94323
   6170.00 0.93595
   6180.00 0.93159
   6190.00 0.93159
   6200.00 0.93450
   6210.00 0.93886
   6220.00 0.94323
   6230.00 0.94178
   6240.00 0.94032
   6250.00 0.94032
   6260.00 0.94323
   6270.00 0.94905
   6280.00 0.93304
   6290.00 0.95342
   6300.00 0.95633
   6310.00 0.96361
   6320.00 0.96361
   6330.00 0.96070
   6340.00 0.96070
   6350.00 0.96070
   6360.00 0.96507
   6370.00 0.97234
   6380.00 0.97962
   6390.00 0.98690
   6400.00 0.99127
   6410.00 0.99563
   6420.00 0.99709
   6430.00 0.99854
   6440.00 1.00000
   6450.00 0.99854
   6460.00 0.99709
   6470.00 0.99563
   6480.00 0.99418
   6490.00 0.99418
   6500.00 0.99709
   6510.00 0.99854
   6520.00 0.99563
   6530.00 0.99854
   6540.00 1.00000
   6550.00 0.99563
   6560.00 0.99563
   6570.00 0.99272
   6580.00 0.99272
   6590.00 0.99127
   6600.00 0.98836
   6610.00 0.98544
   6620.00 0.98253
   6630.00 0.97817
   6640.00 0.97380
   6650.00 0.96943
   6660.00 0.96652
   6670.00 0.96507
   6680.00 0.96507
   6690.00 0.96507
   6700.00 0.96507
   6710.00 0.96361
   6720.00 0.96361
   6730.00 0.96070
   6740.00 0.95779
   6750.00 0.95342
   6760.00 0.94905
   6770.00 0.94469
   6780.00 0.93741
   6790.00 0.93013
   6800.00 0.92140
   6810.00 0.91121
   6820.00 0.89811
   6830.00 0.88501
   6840.00 0.86608
   6850.00 0.84279
   6860.00 0.80932
   6870.00 0.62154
   6880.00 0.62300
   6890.00 0.56914
   6900.00 0.50364
   6910.00 0.44396
   6920.00 0.37118
   6930.00 0.29694
   6940.00 0.22707
   6950.00 0.16885
   6960.00 0.12227
   6970.00 0.08734
   6980.00 0.06114
   6990.00 0.04221
   7000.00 0.03057
   7010.00 0.02183
   7020.00 0.01601
   7030.00 0.01164
   7040.00 0.00873
   7050.00 0.00728
   7060.00 0.00582
   7070.00 0.00437
   7080.00 0.00291
   7090.00 0.00291
   7100.00 0.00146
   7110.00 0.00146
   7120.00 0.00146
   7130.00 0.00146
   7140.00 0.00000
