   6640.00 0.00000
   6650.00 0.00115
   6660.00 0.00115
   6670.00 0.00115
   6680.00 0.00115
   6690.00 0.00115
   6700.00 0.00115
   6710.00 0.00115
   6720.00 0.00230
   6730.00 0.00230
   6740.00 0.00345
   6750.00 0.00460
   6760.00 0.00575
   6770.00 0.00806
   6780.00 0.01036
   6790.00 0.01381
   6800.00 0.01841
   6810.00 0.02532
   6820.00 0.03337
   6830.00 0.04488
   6840.00 0.06444
   6850.00 0.09666
   6860.00 0.15305
   6870.00 0.19448
   6880.00 0.30380
   6890.00 0.40276
   6900.00 0.49022
   6910.00 0.58918
   6920.00 0.68009
   6930.00 0.77100
   6940.00 0.84810
   6950.00 0.91139
   6960.00 0.94476
   6970.00 0.97008
   6980.00 0.97583
   6990.00 0.97353
   7000.00 0.97583
   7010.00 0.97468
   7020.00 0.97468
   7030.00 0.97238
   7040.00 0.97583
   7050.00 0.97699
   7060.00 0.98044
   7070.00 0.98159
   7080.00 0.97929
   7090.00 0.97699
   7100.00 0.97468
   7110.00 0.97468
   7120.00 0.97699
   7130.00 0.98044
   7140.00 0.98389
   7150.00 0.98619
   7160.00 0.98849
   7170.00 0.97123
   7180.00 0.95857
   7190.00 0.93901
   7200.00 0.94937
   7210.00 0.96893
   7220.00 0.99310
   7230.00 0.97353
   7240.00 0.95857
   7250.00 0.95857
   7260.00 0.96893
   7270.00 0.96087
   7280.00 0.95857
   7290.00 0.95627
   7300.00 0.96433
   7310.00 0.95282
   7320.00 0.96433
   7330.00 0.97353
   7340.00 0.97814
   7350.00 0.98159
   7360.00 0.98619
   7370.00 0.98964
   7380.00 0.99425
   7390.00 0.99425
   7400.00 0.99540
   7410.00 0.99540
   7420.00 0.99655
   7430.00 0.99540
   7440.00 0.99540
   7450.00 0.99540
   7460.00 0.99540
   7470.00 0.99540
   7480.00 0.99540
   7490.00 0.99770
   7500.00 0.99885
   7510.00 0.99885
   7520.00 1.00000
   7530.00 0.99885
   7540.00 0.99885
   7550.00 0.99770
   7560.00 0.99655
   7570.00 0.99425
   7580.00 0.99310
   7590.00 0.98964
   7600.00 0.46951
   7610.00 0.38090
   7620.00 0.75374
   7630.00 0.52474
   7640.00 0.64672
   7650.00 0.73648
   7660.00 0.84005
   7670.00 0.90104
   7680.00 0.95857
   7690.00 0.97238
   7700.00 0.98849
   7710.00 0.99540
   7720.00 0.99540
   7730.00 0.99310
   7740.00 0.98964
   7750.00 0.98734
   7760.00 0.98389
   7770.00 0.98159
   7780.00 0.97929
   7790.00 0.97583
   7800.00 0.97123
   7810.00 0.96893
   7820.00 0.96778
   7830.00 0.96663
   7840.00 0.96433
   7850.00 0.96203
   7860.00 0.95857
   7870.00 0.95512
   7880.00 0.95282
   7890.00 0.94822
   7900.00 0.94361
   7910.00 0.94591
   7920.00 0.94822
   7930.00 0.95167
   7940.00 0.95972
   7950.00 0.96433
   7960.00 0.96433
   7970.00 0.97008
   7980.00 0.97353
   7990.00 0.97123
   8000.00 0.96778
   8010.00 0.96433
   8020.00 0.96087
   8030.00 0.95972
   8040.00 0.95742
   8050.00 0.95512
   8060.00 0.95282
   8070.00 0.94822
   8080.00 0.94476
   8090.00 0.94016
   8100.00 0.93556
   8110.00 0.93211
   8120.00 0.92520
   8130.00 0.91830
   8140.00 0.89758
   8150.00 0.88262
   8160.00 0.83774
   8170.00 0.78711
   8180.00 0.70081
   8190.00 0.60184
   8200.00 0.46951
   8210.00 0.36018
   8220.00 0.25432
   8230.00 0.16341
   8240.00 0.11968
   8250.00 0.08170
   8260.00 0.05409
   8270.00 0.03797
   8280.00 0.02417
   8290.00 0.01726
   8300.00 0.01151
   8310.00 0.00806
   8320.00 0.00575
   8330.00 0.00460
   8340.00 0.00345
   8350.00 0.00230
   8360.00 0.00230
   8370.00 0.00115
   8380.00 0.00115
   8390.00 0.00115
   8400.00 0.00115
   8410.00 0.00115
   8420.00 0.00115
   8430.00 0.00115
   8440.00 0.00000
