   7840.00 0.00000
   7850.00 0.00114
   7860.00 0.00114
   7870.00 0.00114
   7880.00 0.00114
   7890.00 0.00114
   7900.00 0.00114
   7910.00 0.00114
   7920.00 0.00114
   7930.00 0.00114
   7940.00 0.00227
   7950.00 0.00227
   7960.00 0.00227
   7970.00 0.00341
   7980.00 0.00455
   7990.00 0.00568
   8000.00 0.00682
   8010.00 0.00795
   8020.00 0.00909
   8030.00 0.01023
   8040.00 0.01364
   8050.00 0.01705
   8060.00 0.02159
   8070.00 0.02841
   8080.00 0.03864
   8090.00 0.05114
   8100.00 0.06818
   8110.00 0.08977
   8120.00 0.11477
   8130.00 0.14659
   8140.00 0.18182
   8150.00 0.23068
   8160.00 0.28636
   8170.00 0.36136
   8180.00 0.45114
   8190.00 0.56705
   8200.00 0.66818
   8210.00 0.79091
   8220.00 0.86477
   8230.00 0.85227
   8240.00 0.94659
   8250.00 0.96477
   8260.00 0.96591
   8270.00 0.98068
   8280.00 0.95341
   8290.00 0.97727
   8300.00 0.97500
   8310.00 0.97386
   8320.00 0.96023
   8330.00 0.97955
   8340.00 0.97386
   8350.00 0.98523
   8360.00 0.98523
   8370.00 0.99659
   8380.00 0.99886
   8390.00 1.00000
   8400.00 1.00000
   8410.00 0.99545
   8420.00 0.99205
   8430.00 0.98977
   8440.00 0.98750
   8450.00 0.98750
   8460.00 0.98636
   8470.00 0.98636
   8480.00 0.98523
   8490.00 0.98409
   8500.00 0.98295
   8510.00 0.98068
   8520.00 0.97841
   8530.00 0.97500
   8540.00 0.97159
   8550.00 0.97045
   8560.00 0.96818
   8570.00 0.96591
   8580.00 0.96364
   8590.00 0.96364
   8600.00 0.96477
   8610.00 0.96591
   8620.00 0.96705
   8630.00 0.96591
   8640.00 0.96477
   8650.00 0.96477
   8660.00 0.96364
   8670.00 0.96136
   8680.00 0.96023
   8690.00 0.95795
   8700.00 0.95455
   8710.00 0.95341
   8720.00 0.95114
   8730.00 0.94886
   8740.00 0.94659
   8750.00 0.94545
   8760.00 0.94432
   8770.00 0.94205
   8780.00 0.93977
   8790.00 0.93636
   8800.00 0.93182
   8810.00 0.92727
   8820.00 0.92045
   8830.00 0.91591
   8840.00 0.91023
   8850.00 0.90455
   8860.00 0.90000
   8870.00 0.89773
   8880.00 0.89432
   8890.00 0.89318
   8900.00 0.88977
   8910.00 0.88977
   8920.00 0.88750
   8930.00 0.88295
   8940.00 0.87841
   8950.00 0.86818
   8960.00 0.84886
   8970.00 0.82159
   8980.00 0.82614
   8990.00 0.76250
   9000.00 0.81705
   9010.00 0.79205
   9020.00 0.80682
   9030.00 0.78523
   9040.00 0.82955
   9050.00 0.82386
   9060.00 0.81136
   9070.00 0.78068
   9080.00 0.78182
   9090.00 0.78864
   9100.00 0.77614
   9110.00 0.78523
   9120.00 0.77273
   9130.00 0.75682
   9140.00 0.74205
   9150.00 0.74886
   9160.00 0.71023
   9170.00 0.72955
   9180.00 0.67273
   9190.00 0.67045
   9200.00 0.62386
   9210.00 0.57273
   9220.00 0.48750
   9230.00 0.41023
   9240.00 0.32159
   9250.00 0.24318
   9260.00 0.17955
   9270.00 0.13182
   9280.00 0.08977
   9290.00 0.06477
   9300.00 0.04432
   9310.00 0.03182
   9320.00 0.02159
   9330.00 0.01591
   9340.00 0.01136
   9350.00 0.00909
   9360.00 0.00682
   9370.00 0.00568
   9380.00 0.00455
   9390.00 0.00455
   9400.00 0.00455
   9410.00 0.00341
   9420.00 0.00227
   9430.00 0.00227
   9440.00 0.00227
   9450.00 0.00114
   9460.00 0.00114
   9470.00 0.00114
   9480.00 0.00114
   9490.00 0.00114
   9500.00 0.00000
   9510.00 0.00114
   9520.00 0.00000
