55258 2.63834e-16 7.69573e-17 BessellB
55259 2.96499e-16 8.18264e-17 BessellB
55260 3.33171e-16 8.67407e-17 BessellB
55261 3.74323e-16 9.16412e-17 BessellB
55262 4.20478e-16 9.64552e-17 BessellB
55263 4.7221e-16 1.01096e-16 BessellB
55264 5.30144e-16 1.0546e-16 BessellB
55265 5.94953e-16 1.0943e-16 BessellB
55266 6.67355e-16 1.12871e-16 BessellB
55267 7.481e-16 1.15639e-16 BessellB
55268 8.37949e-16 1.17585e-16 BessellB
55269 9.37651e-16 1.18566e-16 BessellB
55270 1.04789e-15 1.18464e-16 BessellB
55271 1.16924e-15 1.17219e-16 BessellB
55272 1.30204e-15 1.14864e-16 BessellB
55273 1.44632e-15 1.11578e-16 BessellB
55274 1.60161e-15 1.07741e-16 BessellB
55275 1.76679e-15 1.03956e-16 BessellB
55276 1.93984e-15 1.00987e-16 BessellB
55277 2.1177e-15 9.95412e-17 BessellB
55278 2.29603e-15 9.99115e-17 BessellB
55279 2.46919e-15 1.01683e-16 BessellB
55280 2.63035e-15 1.03767e-16 BessellB
55281 2.77181e-15 1.04791e-16 BessellB
55282 2.88569e-15 1.03621e-16 BessellB
55283 2.96473e-15 9.98082e-17 BessellB
55284 3.00329e-15 9.38051e-17 BessellB
55285 2.99818e-15 8.68865e-17 BessellB
55286 2.94923e-15 8.06799e-17 BessellB
55287 2.8593e-15 7.63626e-17 BessellB
55288 2.73391e-15 7.39846e-17 BessellB
55289 2.58036e-15 7.25631e-17 BessellB
55290 2.40683e-15 7.08477e-17 BessellB
55291 2.22142e-15 6.7986e-17 BessellB
55292 2.03146e-15 6.37134e-17 BessellB
55293 1.84305e-15 5.82273e-17 BessellB
55294 1.66089e-15 5.19784e-17 BessellB
55295 1.48834e-15 4.54927e-17 BessellB
55296 1.32752e-15 3.92568e-17 BessellB
55297 1.17957e-15 3.36565e-17 BessellB
55298 1.04487e-15 2.89497e-17 BessellB
55299 9.23268e-16 2.52554e-17 BessellB
55300 8.14214e-16 2.25511e-17 BessellB
55301 7.16938e-16 2.06911e-17 BessellB
55302 6.30543e-16 1.94543e-17 BessellB
55303 5.54079e-16 1.86098e-17 BessellB
55304 4.86595e-16 1.79659e-17 BessellB
55305 4.27173e-16 1.73896e-17 BessellB
55306 3.74948e-16 1.68016e-17 BessellB
55307 3.29118e-16 1.61623e-17 BessellB
55308 2.88954e-16 1.54578e-17 BessellB
55309 2.53791e-16 1.46892e-17 BessellB
55310 2.23036e-16 1.38653e-17 BessellB
55311 1.96156e-16 1.29982e-17 BessellB
55312 1.72678e-16 1.21007e-17 BessellB
55313 1.52182e-16 1.11855e-17 BessellB
55314 1.34299e-16 1.02638e-17 BessellB
55315 1.187e-16 9.34629e-18 BessellB
55316 1.05097e-16 8.44231e-18 BessellB
55317 9.32385e-17 7.56094e-18 BessellB
55318 8.29007e-17 6.71132e-18 BessellB
55319 7.38889e-17 5.9035e-18 BessellB
55320 6.60324e-17 5.14955e-18 BessellB
55321 5.91814e-17 4.46508e-18 BessellB
55322 5.32054e-17 3.87118e-18 BessellB
55323 4.79898e-17 3.39553e-18 BessellB
55324 4.34349e-17 3.06996e-18 BessellB
55325 3.94536e-17 2.91958e-18 BessellB
55326 3.597e-17 2.94608e-18 BessellB
55327 3.29179e-17 3.12166e-18 BessellB
55328 3.02397e-17 3.40258e-18 BessellB
55329 2.78853e-17 3.74714e-18 BessellB
55330 2.58112e-17 4.1238e-18 BessellB
55331 2.39796e-17 4.51112e-18 BessellB
55332 2.23577e-17 4.89516e-18 BessellB
55333 2.09171e-17 5.26693e-18 BessellB
55334 1.96331e-17 5.62069e-18 BessellB
55335 1.84845e-17 5.95281e-18 BessellB
55336 1.74529e-17 6.26105e-18 BessellB
55337 1.65224e-17 6.54413e-18 BessellB
55338 1.56793e-17 6.80143e-18 BessellB
55339 1.49119e-17 7.03281e-18 BessellB
55340 1.42099e-17 7.23849e-18 BessellB
55341 1.35647e-17 7.41893e-18 BessellB
55342 1.29688e-17 7.57479e-18 BessellB
55343 1.24158e-17 7.70688e-18 BessellB
55344 1.19003e-17 7.81611e-18 BessellB
55345 1.14175e-17 7.90345e-18 BessellB
55346 1.09635e-17 7.96996e-18 BessellB
55347 1.05348e-17 8.01671e-18 BessellB
55348 1.01286e-17 8.0448e-18 BessellB
55258 2.76163e-17 8.75079e-18 BessellI
55259 3.21787e-17 9.59236e-18 BessellI
55260 3.74916e-17 1.04777e-17 BessellI
55261 4.36758e-17 1.13993e-17 BessellI
55262 5.087e-17 1.23462e-17 BessellI
55263 5.9233e-17 1.33039e-17 BessellI
55264 6.89455e-17 1.42533e-17 BessellI
55265 8.02116e-17 1.51711e-17 BessellI
55266 9.32601e-17 1.60291e-17 BessellI
55267 1.08344e-16 1.67959e-17 BessellI
55268 1.25738e-16 1.74382e-17 BessellI
55269 1.45735e-16 1.79252e-17 BessellI
55270 1.68636e-16 1.82356e-17 BessellI
55271 1.9474e-16 1.8368e-17 BessellI
55272 2.24317e-16 1.83554e-17 BessellI
55273 2.57583e-16 1.82816e-17 BessellI
55274 2.94659e-16 1.82896e-17 BessellI
55275 3.35525e-16 1.85635e-17 BessellI
55276 3.79958e-16 1.92664e-17 BessellI
55277 4.27477e-16 2.04483e-17 BessellI
55278 4.77297e-16 2.19884e-17 BessellI
55279 5.28295e-16 2.36231e-17 BessellI
55280 5.79023e-16 2.50426e-17 BessellI
55281 6.27766e-16 2.60047e-17 BessellI
55282 6.72656e-16 2.64319e-17 BessellI
55283 7.11832e-16 2.64661e-17 BessellI
55284 7.43627e-16 2.64431e-17 BessellI
55285 7.66739e-16 2.67498e-17 BessellI
55286 7.80372e-16 2.76003e-17 BessellI
55287 7.84296e-16 2.88913e-17 BessellI
55288 7.7884e-16 3.02675e-17 BessellI
55289 7.64809e-16 3.13157e-17 BessellI
55290 7.43355e-16 3.17213e-17 BessellI
55291 7.15832e-16 3.133e-17 BessellI
55292 6.83657e-16 3.01408e-17 BessellI
