54460.4 4.47805e-17 1.14435e-18 BessellB
54461.4 4.81741e-17 1.1736e-18 BessellB
54462.4 5.17908e-17 1.20004e-18 BessellB
54463.4 5.5641e-17 1.22317e-18 BessellB
54464.4 5.9735e-17 1.24243e-18 BessellB
54465.4 6.40827e-17 1.25725e-18 BessellB
54466.4 6.86939e-17 1.26704e-18 BessellB
54467.4 7.35774e-17 1.27121e-18 BessellB
54468.4 7.87417e-17 1.26918e-18 BessellB
54469.4 8.41939e-17 1.26042e-18 BessellB
54470.4 8.99399e-17 1.24449e-18 BessellB
54471.4 9.5984e-17 1.22111e-18 BessellB
54472.4 1.02328e-16 1.1902e-18 BessellB
54473.4 1.08973e-16 1.15208e-18 BessellB
54474.4 1.15914e-16 1.10758e-18 BessellB
54475.4 1.23144e-16 1.05829e-18 BessellB
54476.4 1.30652e-16 1.00692e-18 BessellB
54477.4 1.38421e-16 9.57669e-19 BessellB
54478.4 1.46427e-16 9.16524e-19 BessellB
54479.4 1.5464e-16 8.91169e-19 BessellB
54480.4 1.63019e-16 8.89899e-19 BessellB
54481.4 1.71513e-16 9.19336e-19 BessellB
54482.4 1.80061e-16 9.81923e-19 BessellB
54483.4 1.88586e-16 1.075e-18 BessellB
54484.4 1.96996e-16 1.19199e-18 BessellB
54485.4 2.05182e-16 1.32426e-18 BessellB
54486.4 2.13014e-16 1.46256e-18 BessellB
54487.4 2.20346e-16 1.59768e-18 BessellB
54488.4 2.27006e-16 1.72081e-18 BessellB
54489.4 2.32809e-16 1.82388e-18 BessellB
54490.4 2.37549e-16 1.90001e-18 BessellB
54491.4 2.41013e-16 1.94415e-18 BessellB
54492.4 2.42983e-16 1.95375e-18 BessellB
54493.4 2.43255e-16 1.92932e-18 BessellB
54494.4 2.41647e-16 1.87466e-18 BessellB
54495.4 2.38023e-16 1.79641e-18 BessellB
54496.4 2.3231e-16 1.70299e-18 BessellB
54497.4 2.24517e-16 1.60307e-18 BessellB
54498.4 2.14749e-16 1.50433e-18 BessellB
54499.4 2.03211e-16 1.4135e-18 BessellB
54500.4 1.90205e-16 1.3375e-18 BessellB
54501.4 1.76113e-16 1.28436e-18 BessellB
54502.4 1.61369e-16 1.26172e-18 BessellB
54503.4 1.46428e-16 1.27268e-18 BessellB
54504.4 1.31727e-16 1.3127e-18 BessellB
54505.4 1.17654e-16 1.37159e-18 BessellB
54506.4 1.04529e-16 1.43934e-18 BessellB
54507.4 9.25818e-17 1.51149e-18 BessellB
54508.4 8.19593e-17 1.59073e-18 BessellB
54509.4 7.27249e-17 1.68472e-18 BessellB
54510.4 6.48732e-17 1.80128e-18 BessellB
54511.4 5.83443e-17 1.94375e-18 BessellB
54512.4 5.30398e-17 2.10887e-18 BessellB
54513.4 4.88371e-17 2.28782e-18 BessellB
54514.4 4.5601e-17 2.46897e-18 BessellB
54515.4 4.31936e-17 2.64054e-18 BessellB
54516.4 4.14811e-17 2.79235e-18 BessellB
54517.4 4.0338e-17 2.91662e-18 BessellB
54518.4 3.96502e-17 3.00825e-18 BessellB
54519.4 3.93165e-17 3.06458e-18 BessellB
54520.4 3.92485e-17 3.08514e-18 BessellB
54521.4 3.93704e-17 3.0713e-18 BessellB
54522.4 3.96185e-17 3.02589e-18 BessellB
54523.4 3.99399e-17 2.95297e-18 BessellB
54524.4 4.02915e-17 2.85757e-18 BessellB
54525.4 4.06387e-17 2.74547e-18 BessellB
54526.4 4.09542e-17 2.62316e-18 BessellB
54527.4 4.12175e-17 2.49763e-18 BessellB
54528.4 4.14132e-17 2.37629e-18 BessellB
54529.4 4.15307e-17 2.26666e-18 BessellB
54530.4 4.15629e-17 2.17603e-18 BessellB
54531.4 4.15063e-17 2.11073e-18 BessellB
54532.4 4.13596e-17 2.07534e-18 BessellB
54533.4 4.11236e-17 2.07199e-18 BessellB
54534.4 4.08008e-17 2.10003e-18 BessellB
54535.4 4.0395e-17 2.1563e-18 BessellB
54536.4 3.99109e-17 2.23594e-18 BessellB
54537.4 3.93538e-17 2.33335e-18 BessellB
54538.4 3.87296e-17 2.44292e-18 BessellB
54539.4 3.80444e-17 2.55959e-18 BessellB
54540.4 3.73045e-17 2.67901e-18 BessellB
54541.4 3.65161e-17 2.79764e-18 BessellB
54542.4 3.56855e-17 2.91266e-18 BessellB
54543.4 3.48186e-17 3.0219e-18 BessellB
54544.4 3.39214e-17 3.12372e-18 BessellB
54545.4 3.29994e-17 3.21691e-18 BessellB
54546.4 3.20579e-17 3.30066e-18 BessellB
54547.4 3.11017e-17 3.37441e-18 BessellB
54548.4 3.01357e-17 3.43788e-18 BessellB
54549.4 2.9164e-17 3.49096e-18 BessellB
54550.4 2.81906e-17 3.53371e-18 BessellB
54551.4 2.72191e-17 3.5663e-18 BessellB
54552.4 2.62528e-17 3.58901e-18 BessellB
54553.4 2.52946e-17 3.60219e-18 BessellB
54554.4 2.43473e-17 3.60626e-18 BessellB
54555.4 2.34131e-17 3.60169e-18 BessellB
54556.4 2.24942e-17 3.58895e-18 BessellB
54557.4 2.15924e-17 3.56858e-18 BessellB
54558.4 2.07092e-17 3.54109e-18 BessellB
54559.4 1.98459e-17 3.50701e-18 BessellB
54560.4 1.90038e-17 3.4669e-18 BessellB
54561.4 1.81837e-17 3.42126e-18 BessellB
54562.4 1.73863e-17 3.37062e-18 BessellB
54563.4 1.66123e-17 3.31548e-18 BessellB
54564.4 1.58619e-17 3.25633e-18 BessellB
54565.4 1.51357e-17 3.19365e-18 BessellB
54566.4 1.44336e-17 3.12787e-18 BessellB
54567.4 1.37557e-17 3.05943e-18 BessellB
54568.4 1.31019e-17 2.98873e-18 BessellB
54569.4 1.24722e-17 2.91616e-18 BessellB
54570.4 1.18662e-17 2.84209e-18 BessellB
54571.4 1.12837e-17 2.76683e-18 BessellB
54572.4 1.07242e-17 2.69072e-18 BessellB
54573.4 1.01875e-17 2.61405e-18 BessellB
54574.4 9.67293e-18 2.53707e-18 BessellB
54575.4 9.1801e-18 2.46006e-18 BessellB
54576.4 8.70845e-18 2.38322e-18 BessellB
54577.4 8.25741e-18 2.30677e-18 BessellB
54578.4 7.82642e-18 2.2309e-18 BessellB
54579.4 7.41486e-18 2.15579e-18 BessellB
54580.4 7.02215e-18 2.08157e-18 BessellB
54581.4 6.64765e-18 2.0084e-18 BessellB
54582.4 6.29076e-18 1.93639e-18 BessellB
54583.4 5.95086e-18 1.86566e-18 BessellB
54584.4 5.62732e-18 1.79628e-18 BessellB
54585.4 5.31953e-18 1.72835e-18 BessellB
54586.4 5.02689e-18 1.66193e-18 BessellB
54587.4 4.7488e-18 1.59708e-18 BessellB
54588.4 4.48467e-18 1.53384e-18 BessellB
54589.4 4.23392e-18 1.47226e-18 BessellB
54590.4 3.99599e-18 1.41236e-18 BessellB
54591.4 3.77033e-18 1.35416e-18 BessellB
54592.4 3.5564e-18 1.29767e-18 BessellB
54593.4 3.35367e-18 1.24291e-18 BessellB
54594.4 3.16165e-18 1.18986e-18 BessellB
54595.4 2.97984e-18 1.13853e-18 BessellB
54596.4 2.80776e-18 1.08891e-18 BessellB
54597.4 2.64496e-18 1.04097e-18 BessellB
54598.4 2.49099e-18 9.94702e-19 BessellB
54599.4 2.34542e-18 9.50081e-19 BessellB
54600.4 2.20785e-18 9.07083e-19 BessellB
54601.4 2.07787e-18 8.65677e-19 BessellB
54602.4 1.95512e-18 8.25834e-19 BessellB
54603.4 1.83922e-18 7.8752e-19 BessellB
54604.4 1.72982e-18 7.50701e-19 BessellB
54605.4 1.6266e-18 7.15341e-19 BessellB
54606.4 1.52923e-18 6.81404e-19 BessellB
54607.4 1.43741e-18 6.4885e-19 BessellB
54608.4 1.35084e-18 6.17642e-19 BessellB
54609.4 1.26925e-18 5.8774e-19 BessellB
54610.4 1.19237e-18 5.59106e-19 BessellB
54611.4 1.11995e-18 5.31698e-19 BessellB
54612.4 1.05174e-18 5.05479e-19 BessellB
54613.4 9.87511e-19 4.80409e-19 BessellB
54614.4 9.27053e-19 4.56448e-19 BessellB
54615.4 8.70154e-19 4.33558e-19 BessellB
54616.4 8.16618e-19 4.11701e-19 BessellB
54617.4 7.66255e-19 3.90839e-19 BessellB
54618.4 7.18888e-19 3.70935e-19 BessellB
54619.4 6.74348e-19 3.51953e-19 BessellB
54620.4 6.32475e-19 3.33857e-19 BessellB
54621.4 5.93117e-19 3.16613e-19 BessellB
54622.4 5.5613e-19 3.00187e-19 BessellB
54623.4 5.21378e-19 2.84544e-19 BessellB
54624.4 4.88731e-19 2.69654e-19 BessellB
54625.4 4.58069e-19 2.55485e-19 BessellB
54626.4 4.29274e-19 2.42006e-19 BessellB
54627.4 4.02239e-19 2.29189e-19 BessellB
54628.4 3.7686e-19 2.17004e-19 BessellB
54629.4 3.53039e-19 2.05423e-19 BessellB
54630.4 3.30685e-19 1.94421e-19 BessellB
54631.4 3.0971e-19 1.83971e-19 BessellB
54632.4 2.90032e-19 1.74049e-19 BessellB
54633.4 2.71574e-19 1.6463e-19 BessellB
54634.4 2.54263e-19 1.55691e-19 BessellB
54461.4 1.49833e-17 2.47309e-18 BessellI
54462.4 1.71642e-17 2.64409e-18 BessellI
54463.4 1.96553e-17 2.80964e-18 BessellI
54464.4 2.24996e-17 2.96494e-18 BessellI
54465.4 2.57456e-17 3.1043e-18 BessellI
54466.4 2.94485e-17 3.22111e-18 BessellI
54467.4 3.36704e-17 3.3079e-18 BessellI
54468.4 3.84812e-17 3.35648e-18 BessellI
54469.4 4.39593e-17 3.35834e-18 BessellI
54470.4 5.01922e-17 3.30509e-18 BessellI
54471.4 5.72765e-17 3.18941e-18 BessellI
54472.4 6.53187e-17 3.00632e-18 BessellI
54473.4 7.44339e-17 2.75517e-18 BessellI
54474.4 8.47448e-17 2.44282e-18 BessellI
54475.4 9.63795e-17 2.08875e-18 BessellI
54476.4 1.09466e-16 1.73376e-18 BessellI
54477.4 1.24129e-16 1.45125e-18 BessellI
54478.4 1.40474e-16 1.33619e-18 BessellI
54479.4 1.58581e-16 1.42023e-18 BessellI
54480.4 1.78484e-16 1.6188e-18 BessellI
54481.4 2.00147e-16 1.83567e-18 BessellI
54482.4 2.23446e-16 2.06094e-18 BessellI
54483.4 2.48134e-16 2.40751e-18 BessellI
54484.4 2.73828e-16 3.06288e-18 BessellI
54485.4 2.99994e-16 4.13378e-18 BessellI
54486.4 3.25956e-16 5.57101e-18 BessellI
54487.4 3.5093e-16 7.22568e-18 BessellI
54488.4 3.74091e-16 8.90767e-18 BessellI
54489.4 3.94653e-16 1.04216e-17 BessellI
54490.4 4.11958e-16 1.15974e-17 BessellI
54491.4 4.25557e-16 1.23162e-17 BessellI
54492.4 4.35244e-16 1.25255e-17 BessellI
54493.4 4.41061e-16 1.22411e-17 BessellI
54494.4 4.43263e-16 1.1535e-17 BessellI
54495.4 4.42254e-16 1.0517e-17 BessellI
54496.4 4.38523e-16 9.31224e-18 BessellI
54497.4 4.32587e-16 8.04332e-18 BessellI
54498.4 4.24939e-16 6.81645e-18 BessellI
54499.4 4.16025e-16 5.71332e-18 BessellI
54500.4 4.06227e-16 4.78617e-18 BessellI
54501.4 3.95857e-16 4.05514e-18 BessellI
54502.4 3.85167e-16 3.50992e-18 BessellI
54503.4 3.74347e-16 3.12171e-18 BessellI
54504.4 3.63544e-16 2.86769e-18 BessellI
54505.4 3.52862e-16 2.75856e-18 BessellI
54506.4 3.42378e-16 2.84843e-18 BessellI
54507.4 3.32142e-16 3.20515e-18 BessellI
54508.4 3.22187e-16 3.86103e-18 BessellI
54509.4 3.12534e-16 4.80275e-18 BessellI
54510.4 3.03193e-16 5.99784e-18 BessellI
54511.4 2.94167e-16 7.41475e-18 BessellI
54512.4 2.85455e-16 9.02781e-18 BessellI
54513.4 2.77052e-16 1.08164e-17 BessellI
54514.4 2.68952e-16 1.27632e-17 BessellI
54515.4 2.61146e-16 1.48531e-17 BessellI
54516.4 2.53627e-16 1.70725e-17 BessellI
