# MJD flux flux_err filter
#53271.15000 6.58726e-17 5.68145e-17 BessellB
#53206.90000 1.01556e-16 6.35608e-17 BessellB
#53247.97000 1.02495e-16 4.94688e-17 BessellB
53143.94000 1.22097e-16 5.18002e-17 BessellB
53159.99000 1.52302e-16 1.34119e-16 BessellB
#53129.99000 2.48144e-16 8.7913e-17 BessellB
53130.34000 3.58678e-16 4.85568e-17 BessellB
#53122.30000 6.34899e-16 7.51794e-17 BessellB
#53123.29000 6.83447e-16 4.55335e-17 BessellB
53115.02000 7.56318e-16 4.51077e-17 BessellB
53124.29000 7.56318e-16 1.03631e-16 BessellB
53119.33000 7.91963e-16 9.98825e-17 BessellB
53121.33000 8.6837e-16 1.19422e-16 BessellB
53110.01000 9.00958e-16 1.32155e-16 BessellB
53116.47000 1.02495e-15 4.59548e-17 BessellB
53100.98000 1.05367e-15 7.84424e-17 BessellB
53094.04000 1.15533e-15 4.63801e-17 BessellB
53087.52000 1.30228e-15 4.76706e-17 BessellB
53075.06000 1.31433e-15 4.85802e-17 BessellB
53072.12000 1.33877e-15 4.47025e-17 BessellB
53065.03000 1.44113e-15 4.42844e-17 BessellB
53078.34000 1.68541e-15 1.8079e-16 BessellB
53053.39000 1.79765e-15 8.49164e-17 BessellB
53043.41000 1.83107e-15 4.30775e-17 BessellB
53041.42000 1.84801e-15 9.62697e-17 BessellB
53040.42000 1.95301e-15 4.38865e-17 BessellB
53052.39000 1.95301e-15 8.44405e-17 BessellB
53042.42000 2.0263e-15 1.29988e-16 BessellB
53034.20000 2.18125e-15 7.113e-17 BessellB
53036.27000 2.39169e-15 3.85701e-17 BessellB
53048.40000 2.69591e-15 4.63801e-17 BessellB
53271.15000 1.02208e-16 8.98052e-18 BessellI
53247.97000 1.35984e-16 5.35204e-18 BessellI
53206.90000 1.57575e-16 5.015e-18 BessellI
53199.90000 1.94754e-16 1.08258e-17 BessellI
53159.99000 2.975e-16 1.51157e-17 BessellI
53143.94000 3.35341e-16 3.86803e-18 BessellI
#53129.99000 5.3148e-16 4.43802e-18 BessellI
53123.29000 9.06749e-16 9.25822e-18 BessellI
#53122.30000 9.40777e-16 9.19755e-18 BessellI
#53124.29000 9.67134e-16 2.14809e-18 BessellI
53115.02000 1.07025e-15 1.76825e-17 BessellI
53119.33000 1.08016e-15 1.49752e-17 BessellI
53110.01000 1.14153e-15 7.86121e-18 BessellI
#53121.33000 1.14153e-15 9.08924e-18 BessellI
53034.20000 1.18437e-15 1.51242e-17 BessellI
#53116.47000 1.24019e-15 3.43422e-17 BessellI
53053.39000 1.28673e-15 3.2783e-17 BessellI
53094.04000 1.28673e-15 4.42844e-18 BessellI
53036.27000 1.32278e-15 4.96757e-17 BessellI
53100.98000 1.32278e-15 8.38226e-18 BessellI
53040.42000 1.35984e-15 2.22368e-17 BessellI
53042.42000 1.38512e-15 2.44687e-17 BessellI
53043.41000 1.38512e-15 1.48406e-17 BessellI
53065.03000 1.4504e-15 1.34107e-17 BessellI
53041.42000 1.46382e-15 1.00777e-17 BessellI
53050.40000 1.46382e-15 2.19433e-17 BessellI
53048.40000 1.49103e-15 2.35265e-17 BessellI
53072.12000 1.49103e-15 4.0196e-17 BessellI
53052.39000 1.50483e-15 3.66227e-17 BessellI
53075.06000 1.51875e-15 5.94871e-18 BessellI
53078.34000 1.60504e-15 8.62146e-18 BessellI
53087.52000 1.69624e-15 1.33694e-17 BessellI
#53330.74000 8.30442e-17 1.22538e-17 BessellR
#53316.72000 9.2749e-17 1.47988e-17 BessellR
#53314.71000 9.98411e-17 1.66111e-17 BessellR
53248.83000 1.81681e-16 1.18692e-17 BessellR
53244.87000 1.83362e-16 6.62204e-18 BessellR
53247.97000 1.9378e-16 6.45891e-18 BessellR
53234.88000 1.99209e-16 1.22018e-17 BessellR
53221.88000 2.02913e-16 2.14576e-17 BessellR
53243.88000 2.06685e-16 2.86101e-17 BessellR
53199.90000 2.26626e-16 1.32719e-17 BessellR
53219.89000 2.28723e-16 9.08513e-18 BessellR
53206.90000 2.32975e-16 1.45609e-17 BessellR
53159.99000 3.65855e-16 1.55952e-17 BessellR
53157.93000 3.76105e-16 3.89518e-17 BessellR
53143.94000 4.20058e-16 2.02499e-17 BessellR
#53129.99000 6.24179e-16 3.46163e-17 BessellR
#53123.29000 1.17845e-15 2.57312e-17 BessellR
#53122.30000 1.29214e-15 2.84663e-17 BessellR
53124.29000 1.31616e-15 3.23678e-17 BessellR
53119.33000 1.4565e-15 3.14956e-17 BessellR
53115.02000 1.4973e-15 2.43478e-17 BessellR
#53110.01000 1.68776e-15 2.54877e-17 BessellR
#53116.47000 1.68776e-15 1.64423e-17 BessellR
53094.04000 1.86771e-15 1.4858e-17 BessellR
53100.98000 1.88499e-15 1.96861e-17 BessellR
53053.39000 1.99209e-15 3.71749e-17 BessellR
53034.20000 2.02913e-15 2.22824e-17 BessellR
53040.42000 2.06685e-15 3.65032e-17 BessellR
53072.12000 2.08598e-15 1.38026e-17 BessellR
53043.41000 2.10528e-15 2.34509e-17 BessellR
53042.42000 2.12476e-15 1.72172e-17 BessellR
53065.03000 2.12476e-15 5.53974e-17 BessellR
53036.27000 2.14442e-15 2.69252e-17 BessellR
53041.42000 2.14442e-15 3.89457e-17 BessellR
53075.06000 2.14442e-15 2.04249e-17 BessellR
53052.39000 2.2045e-15 1.88782e-17 BessellR
53087.52000 2.26626e-15 5.73523e-17 BessellR
53050.40000 2.28723e-15 3.55189e-17 BessellR
53078.34000 2.35131e-15 2.79468e-17 BessellR
53048.40000 2.39502e-15 3.15015e-17 BessellR
#53314.71000 4.98265e-17 4.85761e-17 BessellV
#53316.72000 6.15829e-17 4.99518e-17 BessellV
#53271.15000 8.90144e-17 4.64718e-17 BessellV
#53255.76000 9.4072e-17 3.71929e-17 BessellV
#53249.76000 1.06038e-16 2.47833e-17 BessellV
#53248.83000 1.09008e-16 2.93801e-17 BessellV
#53251.75000 1.19525e-16 5.47549e-17 BessellV
#53256.73000 1.21748e-16 7.39902e-17 BessellV
#53244.87000 1.3227e-16 4.07691e-17 BessellV
#53234.88000 1.43701e-16 3.436e-17 BessellV
#53199.90000 1.54689e-16 8.3807e-17 BessellV
#53219.89000 1.54689e-16 7.08844e-17 BessellV
#53247.97000 1.80909e-16 4.38995e-17 BessellV
#53206.90000 1.87698e-16 1.00988e-16 BessellV
#53243.88000 1.94742e-16 2.87183e-17 BessellV
53159.99000 3.05816e-16 8.79083e-17 BessellV
53143.94000 3.292e-16 1.22538e-16 BessellV
53157.93000 3.292e-16 1.57953e-16 BessellV
53129.99000 5.12224e-16 2.20958e-16 BessellV
#53123.29000 1.12062e-15 8.842e-17 BessellV
#53124.29000 1.1843e-15 5.66228e-17 BessellV
53121.33000 1.27485e-15 3.48465e-17 BessellV
53115.02000 1.53271e-15 4.63801e-17 BessellV
#53119.33000 1.63478e-15 3.66405e-17 BessellV
53110.01000 1.71183e-15 4.94596e-17 BessellV
53122.30000 1.75979e-15 5.08547e-17 BessellV
#53116.47000 1.7925e-15 4.94834e-17 BessellV
53100.98000 2.02051e-15 4.28601e-17 BessellV
53087.52000 2.07711e-15 4.51161e-17 BessellV
53094.04000 2.17501e-15 4.76935e-17 BessellV
53072.12000 2.19513e-15 4.99413e-17 BessellV
53034.20000 2.21544e-15 4.24582e-17 BessellV
53040.42000 2.23594e-15 4.76795e-17 BessellV
53075.06000 2.27751e-15 5.82092e-17 BessellV
53042.42000 2.29858e-15 7.81613e-17 BessellV
53065.03000 2.29858e-15 4.59548e-17 BessellV
53053.39000 2.31985e-15 3.1489e-17 BessellV
53043.41000 2.38485e-15 1.11743e-16 BessellV
53041.42000 2.40691e-15 5.84063e-17 BessellV
53036.27000 2.59096e-15 6.53415e-17 BessellV
53050.40000 2.61493e-15 1.26008e-16 BessellV
53052.39000 2.68819e-15 3.13301e-17 BessellV
53078.34000 2.71307e-15 4.85568e-17 BessellV
53048.40000 3.08646e-15 8.6171e-17 BessellV
