MJD flux flux_err filter
55776.30550 8.85864e-16 4.04684e-18 BessellU
55777.21240 8.35155e-16 4.99503e-18 BessellU
55778.01030 8.79361e-16 5.90808e-18 BessellU
55778.82040 9.01503e-16 4.94758e-18 BessellU
55780.12970 9.38787e-16 5.16588e-18 BessellU
55782.10390 8.58553e-16 4.80872e-18 BessellU
55783.24520 8.72906e-16 6.71556e-18 BessellU
55787.62440 5.07887e-16 3.45428e-18 BessellU
55788.45910 4.40319e-16 3.16043e-18 BessellU
55791.53680 2.32792e-16 2.33360e-18 BessellU
55792.12790 2.63856e-16 3.70233e-18 BessellU
55793.51270 1.30908e-16 2.63567e-18 BessellU
55794.68590 1.52815e-16 2.14728e-18 BessellU
55795.62570 1.18078e-16 1.87285e-18 BessellU
#55796.66060 9.34474e-17 5.31803e-19 BessellU
#55798.41750 9.10683e-17 5.17504e-19 BessellU
#55800.60320 8.19912e-17 4.63160e-19 BessellU
#55802.60840 8.25976e-17 4.66779e-19 BessellU
#55804.58450 8.45994e-17 4.78740e-19 BessellU
#55806.57380 8.91594e-17 5.06048e-19 BessellU
#55808.79300 1.34948e-16 7.84381e-19 BessellU
#55810.29660 9.52724e-17 5.42786e-19 BessellU
#55814.74260 8.85049e-17 5.02123e-19 BessellU
#56013.74160 6.46498e-16 4.13412e-18 BessellU
#56023.03080 6.94652e-17 3.88762e-19 BessellU
55776.30740 5.28573e-16 2.69345e-18 BessellB
55777.21300 4.41270e-16 3.29572e-18 BessellB
55778.01110 6.74069e-16 4.70522e-18 BessellB
55778.82080 6.40774e-16 3.74215e-18 BessellB
55780.13050 6.79054e-16 3.93771e-18 BessellB
55782.10470 6.60548e-16 3.86493e-18 BessellB
55783.24570 6.77181e-16 5.44598e-18 BessellB
55787.62510 6.15325e-16 3.73704e-18 BessellB
55788.46000 6.06883e-16 3.68261e-18 BessellB
55791.53760 4.45353e-16 3.11162e-18 BessellB
55792.12850 3.87529e-16 4.22585e-18 BessellB
55793.51310 3.44750e-16 3.62993e-18 BessellB
55794.68630 2.98061e-16 2.75770e-18 BessellB
55795.62650 2.43391e-16 2.41058e-18 BessellB
55796.66120 1.95841e-16 2.50456e-18 BessellB
55798.41800 1.96745e-16 2.45985e-18 BessellB
#55800.60360 1.08919e-16 1.96290e-18 BessellB
#55802.60890 1.70100e-16 2.19683e-18 BessellB
#55804.58500 1.03539e-16 1.99358e-18 BessellB
#55806.57420 9.72534e-17 5.40878e-19 BessellB
#55808.79360 1.42792e-16 8.11472e-19 BessellB
#55810.29700 1.56137e-16 2.37228e-18 BessellB
#55814.74330 1.05367e-16 2.06607e-18 BessellB
#56023.03400 8.86145e-17 4.90296e-19 BessellB
55776.31770 4.09883e-16 2.38437e-18 BessellV
55777.21660 4.67585e-16 4.12867e-18 BessellV
55778.01560 4.22533e-16 4.71343e-18 BessellV
55778.82280 4.65008e-16 3.75267e-18 BessellV
55780.13500 5.02875e-16 3.98281e-18 BessellV
55782.10940 5.84871e-16 4.26540e-18 BessellV
55783.24870 7.45865e-16 7.22184e-18 BessellV
55787.62960 6.58052e-16 4.58106e-18 BessellV
55788.46450 5.78976e-16 4.21967e-18 BessellV
55791.54220 5.08933e-16 3.96930e-18 BessellV
55793.51510 4.54842e-16 5.15464e-18 BessellV
55794.68900 3.56665e-16 3.64933e-18 BessellV
55795.49340 3.77277e-16 5.35278e-18 BessellV
55796.66450 2.98855e-16 3.59294e-18 BessellV
55798.42080 1.94026e-16 3.08405e-18 BessellV
55800.60560 2.98855e-16 3.20798e-18 BessellV
55802.61150 2.75842e-16 3.14852e-18 BessellV
55804.58740 2.61975e-16 3.87353e-18 BessellV
55806.57690 2.22977e-16 3.11710e-18 BessellV
55808.79660 1.96363e-16 1.17422e-18 BessellV
55810.29920 2.13531e-16 3.22111e-18 BessellV
55814.74700 2.38485e-16 3.15987e-18 BessellV
#56013.74020 1.09613e-16 6.33390e-19 BessellV
#56023.02730 9.96920e-17 5.72924e-19 BessellV
