MJD flux flux_err filter
54857.51000 1.71674e-16 2.85918e-18 BessellB
54914.91000 3.89677e-16 2.34844e-18 BessellB
54921.99000 3.86104e-16 4.65124e-19 BessellB
54933.96000 3.61997e-16 4.34396e-19 BessellB
54938.03000 3.33200e-16 3.97861e-19 BessellB
54943.88000 2.59839e-16 5.35021e-18 BessellB
54954.95000 1.08319e-16 7.87866e-19 BessellB
54955.03000 1.03444e-16 1.73186e-19 BessellB
54964.16000 7.35707e-17 5.23787e-19 BessellB
54971.02000 6.06324e-17 2.95719e-19 BessellB
54982.09000 5.95257e-17 9.34548e-19 BessellB
#55055.85000 3.82564e-17 4.04542e-19 BessellB
#55071.84000 3.45704e-17 5.81787e-19 BessellB
#55078.84000 3.30145e-17 3.63734e-19 BessellB
#55284.93000 9.52148e-18 2.11027e-19 BessellB
54840.34000 2.19513e-16 4.36081e-18 BessellV
54857.51000 3.11502e-16 2.49025e-18 BessellV
54914.91000 6.62919e-16 1.28254e-18 BessellV
54915.96000 7.00584e-16 2.26709e-18 BessellV
54916.83000 7.07067e-16 6.41040e-18 BessellV
54921.99000 6.81491e-16 4.40273e-19 BessellV
54922.84000 6.69053e-16 1.72690e-18 BessellV
54925.92000 6.69053e-16 3.45379e-18 BessellV
54927.83000 6.87797e-16 2.66767e-18 BessellV
54933.89000 6.75243e-16 1.74391e-18 BessellV
54933.96000 6.81491e-16 4.40273e-19 BessellV
54934.86000 6.94161e-16 3.14295e-18 BessellV
54937.91000 6.56841e-16 1.27002e-18 BessellV
54938.03000 6.38940e-16 4.11072e-19 BessellV
54943.88000 5.77378e-16 3.69060e-18 BessellV
54945.90000 5.31447e-16 2.36538e-18 BessellV
54954.95000 2.40691e-16 8.74216e-19 BessellV
54955.03000 2.34132e-16 1.41495e-19 BessellV
54956.92000 2.19513e-16 1.71790e-18 BessellV
54964.16000 1.54689e-16 5.47207e-19 BessellV
54971.02000 1.33494e-16 2.34081e-19 BessellV
54978.87000 1.27485e-16 1.63493e-18 BessellV
54982.09000 1.20631e-16 8.41128e-19 BessellV
#55008.88000 8.65885e-17 5.42985e-19 BessellV
#55030.89000 6.56841e-17 3.68646e-19 BessellV
#55041.86000 6.10183e-17 3.75154e-19 BessellV
#55055.85000 5.51392e-17 4.59681e-19 BessellV
#55062.87000 5.36365e-17 3.57175e-19 BessellV
#55071.84000 4.71477e-17 4.15646e-19 BessellV
#55078.84000 4.50257e-17 3.71188e-19 BessellV
#55154.19000 2.76351e-17 3.99367e-19 BessellV
#55209.10000 1.61980e-17 1.01146e-19 BessellV
#55251.00000 1.16268e-17 2.20060e-19 BessellV
#55284.93000 8.65885e-18 7.85444e-20 BessellV
54834.06000 1.65695e-16 8.09195e-19 BessellR
54834.13000 1.51116e-16 5.50402e-19 BessellR
54834.13000 1.51116e-16 7.33870e-19 BessellR
54834.14000 1.49730e-16 7.26735e-19 BessellR
54834.14000 1.48357e-16 6.29712e-19 BessellR
54834.15000 1.49730e-16 7.26735e-19 BessellR
54834.92000 1.35304e-16 1.22382e-18 BessellR
54836.06000 1.53925e-16 9.35437e-19 BessellR
54836.21000 1.55349e-16 2.36155e-18 BessellR
54838.01000 1.52514e-16 1.11161e-18 BessellR
54840.34000 1.78365e-16 2.29689e-18 BessellR
54844.13000 2.02913e-16 1.50504e-18 BessellR
54847.94000 2.32975e-16 2.75959e-18 BessellR
54849.30000 2.37306e-16 1.77734e-18 BessellR
54857.51000 2.65039e-16 1.83226e-18 BessellR
54859.14000 2.69966e-16 1.86849e-18 BessellR
54876.06000 3.55885e-16 2.05095e-18 BessellR
54881.89000 3.79585e-16 2.44067e-18 BessellR
54897.98000 5.09694e-16 4.00865e-18 BessellR
54898.05000 5.14410e-16 1.68674e-18 BessellR
54899.92000 5.33715e-16 2.45599e-18 BessellR
54899.96000 5.33715e-16 6.66627e-18 BessellR
54902.00000 5.43637e-16 4.65156e-18 BessellR
54905.94000 5.58868e-16 5.89611e-18 BessellR
54908.08000 5.79842e-16 2.68287e-18 BessellR
54910.99000 5.96087e-16 3.15781e-18 BessellR
54912.07000 6.24179e-16 3.73133e-18 BessellR
54913.00000 6.41667e-16 9.82080e-18 BessellR
54913.17000 6.35784e-16 1.69127e-18 BessellR
54914.91000 6.35784e-16 1.26845e-18 BessellR
54915.92000 6.41667e-16 5.55089e-18 BessellR
54916.83000 6.53596e-16 6.53195e-18 BessellR
54917.23000 6.53596e-16 5.22556e-18 BessellR
54917.88000 6.53596e-16 3.04824e-18 BessellR
54919.25000 6.65747e-16 7.10567e-18 BessellR
54920.92000 6.53596e-16 3.04824e-18 BessellR
54921.20000 6.59644e-16 4.39762e-18 BessellR
54921.86000 6.71907e-16 5.38187e-18 BessellR
54921.93000 6.71907e-16 4.93338e-18 BessellR
54921.99000 6.47604e-16 4.31206e-19 BessellR
54922.84000 6.59644e-16 1.75905e-18 BessellR
54923.89000 6.71907e-16 2.69093e-18 BessellR
54923.94000 6.78124e-16 3.17042e-18 BessellR
54924.25000 6.78124e-16 6.34084e-18 BessellR
54925.95000 6.65747e-16 7.54977e-18 BessellR
54927.84000 6.65747e-16 3.10873e-18 BessellR
54928.11000 6.71907e-16 5.83036e-18 BessellR
54929.82000 6.47604e-16 7.76172e-18 BessellR
54929.92000 6.41667e-16 2.56195e-18 BessellR
54933.29000 6.41667e-16 5.12390e-18 BessellR
54933.96000 6.53596e-16 4.35463e-19 BessellR
54934.86000 6.53596e-16 3.48371e-18 BessellR
54934.90000 6.41667e-16 2.13496e-18 BessellR
54935.87000 6.41667e-16 2.98894e-18 BessellR
54936.84000 6.35784e-16 2.11409e-18 BessellR
54937.91000 6.47604e-16 1.29362e-18 BessellR
54938.03000 6.35784e-16 4.22818e-19 BessellR
54939.26000 6.18457e-16 3.69486e-18 BessellR
54941.89000 5.79842e-16 2.68287e-18 BessellR
54943.24000 5.64039e-16 5.21000e-18 BessellR
54943.82000 5.69258e-16 5.26140e-18 BessellR
54943.88000 5.69258e-16 1.50326e-18 BessellR
54945.90000 4.95803e-16 3.89235e-18 BessellR
54950.06000 4.01152e-16 2.32969e-18 BessellR
54950.08000 3.97475e-16 2.30696e-18 BessellR
54950.95000 3.76105e-16 2.17518e-18 BessellR
54951.24000 3.65855e-16 1.40810e-18 BessellR
54952.87000 3.30605e-16 1.68562e-18 BessellR
54952.92000 3.33664e-16 1.70222e-18 BessellR
54953.84000 3.04305e-16 1.73630e-18 BessellR
54953.87000 3.01515e-16 2.48354e-18 BessellR
54953.98000 2.98751e-16 1.70262e-18 BessellR
54954.28000 2.87945e-16 2.54678e-18 BessellR
54954.84000 2.90609e-16 1.10222e-18 BessellR
54954.95000 2.96012e-16 5.62009e-19 BessellR
54955.03000 2.93298e-16 1.85511e-19 BessellR
54955.89000 2.62609e-16 1.64947e-18 BessellR
54955.89000 2.60201e-16 1.14338e-18 BessellR
54956.88000 2.30839e-16 1.15062e-18 BessellR
54957.10000 2.28723e-16 1.70913e-18 BessellR
54957.86000 2.24548e-16 9.77672e-19 BessellR
54957.90000 2.24548e-16 1.25701e-18 BessellR
54958.85000 2.22489e-16 1.24477e-18 BessellR
54959.04000 2.14442e-16 1.19700e-18 BessellR
54959.14000 2.14442e-16 2.66001e-18 BessellR
54961.06000 2.04790e-16 2.27975e-18 BessellR
54961.87000 2.04790e-16 1.13988e-18 BessellR
54961.89000 2.06685e-16 6.39488e-19 BessellR
54964.16000 2.06685e-16 3.83693e-19 BessellR
54966.86000 1.95573e-16 8.44263e-19 BessellR
54967.86000 1.90243e-16 1.28835e-18 BessellR
54968.07000 1.90243e-16 1.28835e-18 BessellR
54969.85000 1.86771e-16 1.14855e-18 BessellR
54969.86000 1.85059e-16 1.13737e-18 BessellR
54971.02000 1.81681e-16 3.34605e-19 BessellR
54971.85000 1.83362e-16 6.75784e-19 BessellR
54976.84000 1.80015e-16 9.94051e-19 BessellR
54978.87000 1.75109e-16 1.07258e-18 BessellR
54982.09000 1.76730e-16 7.58182e-19 BessellR
54982.15000 1.67228e-16 2.45143e-18 BessellR
54984.16000 1.64176e-16 2.10348e-18 BessellR
54988.00000 1.59702e-16 2.13998e-18 BessellR
54991.15000 1.55349e-16 8.50159e-19 BessellR
54993.08000 1.55349e-16 1.70032e-18 BessellR
54994.12000 1.55349e-16 1.98370e-18 BessellR
#54994.22000 1.51116e-16 2.20161e-18 BessellR
#55008.88000 1.29214e-16 3.10800e-19 BessellR
#55013.17000 1.25693e-16 2.33917e-18 BessellR
#55030.89000 1.07475e-16 2.55681e-19 BessellR
#55041.86000 9.89258e-17 4.09828e-19 BessellR
#55055.85000 8.45881e-17 2.97611e-19 BessellR
#55063.82000 8.15285e-17 3.81638e-19 BessellR
#55071.84000 7.36732e-17 4.71398e-19 BessellR
#55078.84000 7.03573e-17 5.71428e-19 BessellR
#55154.19000 3.93831e-17 2.21034e-19 BessellR
#55209.10000 2.30839e-17 1.13207e-19 BessellR
#55220.19000 2.04790e-17 1.77390e-19 BessellR
#55251.00000 1.64176e-17 2.19575e-19 BessellR
#55284.93000 1.20035e-17 1.76843e-19 BessellR
54857.51000 1.89447e-16 8.50663e-19 BessellI
54914.91000 4.42066e-16 5.99729e-19 BessellI
54916.83000 4.38013e-16 5.04781e-18 BessellI
54921.99000 4.38013e-16 2.96930e-19 BessellI
54927.83000 4.54451e-16 9.26534e-19 BessellI
54933.89000 4.42066e-16 8.99594e-19 BessellI
54933.96000 4.38013e-16 5.93860e-19 BessellI
54937.91000 4.46156e-16 6.05657e-19 BessellI
54938.03000 4.33997e-16 2.94024e-19 BessellI
54943.88000 4.18299e-16 2.26147e-18 BessellI
54945.90000 3.60983e-16 9.66180e-19 BessellI
54945.95000 3.60983e-16 7.24635e-19 BessellI
54954.95000 2.42933e-16 3.16717e-19 BessellI
54955.03000 2.29872e-16 1.49307e-19 BessellI
54956.92000 2.25677e-16 8.78441e-19 BessellI
54964.16000 1.79261e-16 3.43751e-19 BessellI
54971.02000 1.60504e-16 2.03750e-19 BessellI
54978.87000 1.47736e-16 1.30592e-18 BessellI
54982.09000 1.46382e-16 6.46597e-19 BessellI
55008.88000 1.17351e-16 2.19100e-19 BessellI
55030.89000 9.49482e-17 2.33289e-19 BessellI
55041.86000 8.98435e-17 2.75000e-19 BessellI
55055.85000 7.61179e-17 2.30647e-19 BessellI
55071.84000 6.33121e-17 3.03563e-19 BessellI
55078.84000 6.10221e-17 4.74399e-19 BessellI
#55154.19000 2.97500e-17 6.82334e-20 BessellI
#55209.10000 1.66528e-17 7.39292e-20 BessellI
#55251.00000 1.08016e-17 1.34632e-19 BessellI
#55284.93000 7.07110e-18 4.49515e-20 BessellI
