# MJD flux flux_err filter
50886.0 2.4973e-14 2.1977900000000003e-16 BessellR
50887.51 4.18408e-14 3.68226e-16 BessellV
50887.65 5.0945e-14 4.34614e-16 BessellB
50888.1 2.89382e-14 2.5802e-16 BessellR
50888.59 3.95913e-14 3.46743e-16 BessellV
50888.62 5.18922e-14 4.43394e-16 BessellB
50889.55 5.14164e-14 4.3898e-16 BessellB
50889.56 4.14572e-14 3.64555e-16 BessellV
50890.4 6.90402e-14 6.04658e-16 BessellB
50890.4 3.05824e-14 2.7403e-16 BessellR
50890.4 4.89328e-14 4.36655e-16 BessellV
50890.65 5.18922e-14 4.4339e-16 BessellB
50890.66 4.3411e-14 3.83287e-16 BessellV
50891.4 6.53284e-14 5.69395e-16 BessellB
50891.4 2.4973e-14 2.19779e-16 BessellR
50891.4 4.42181e-14 3.91049e-16 BessellV
50898.1 5.43378e-14 4.6612e-16 BessellB
50898.1 1.5181e-14 1.35469e-16 BessellI
50898.1 2.68826e-14 2.38128e-16 BessellR
50898.1 3.92283e-14 3.43287e-16 BessellV
50903.0 4.47818e-14 3.77879e-16 BessellB
50903.0 1.56063e-14 1.39608e-16 BessellI
50903.0 2.40697e-14 2.11145e-16 BessellR
50903.0 3.35428e-14 2.89567e-16 BessellV
50904.0 3.62328e-14 3.00373e-16 BessellB
50904.0 1.53214e-14 1.36834e-16 BessellI
50904.0 2.34138e-14 2.04894e-16 BessellR
50904.0 3.20332e-14 2.75439e-16 BessellV
50907.3 3.39705e-14 2.80121e-16 BessellB
50907.3 2.19519e-14 1.91023e-16 BessellR
50907.3 2.71394e-14 2.30081e-16 BessellV
50907.63 3.38532e-14 2.92479e-16 BessellV
50907.9 3.21441e-14 2.63859e-16 BessellB
50907.9 1.410260e-14 1.25024e-16 BessellI
50907.9 2.15512e-14 1.87237e-16 BessellR
50907.9 2.78997e-14 2.37082e-16 BessellV
50908.9 3.12681e-14 2.56087e-16 BessellB
50908.9 1.38452e-14 1.22542e-16 BessellI
50908.9 2.05812e-14 1.78097e-16 BessellR
50908.9 2.71394e-14 2.30081e-16 BessellV
50910.9 2.67363e-14 2.162e-16 BessellB
50910.9 1.35925e-14 1.20109e-16 BessellI
50910.9 1.8944e-14 1.62762e-16 BessellR
50910.9 2.42996e-14 2.04094e-16 BessellV
50913.0 1.82588e-14 1.5638e-16 BessellR
50913.0 2.27824e-14 1.90321e-16 BessellV
50915.0 2.28614e-14 1.82555e-16 BessellB
50915.0 1.20587e-14 1.05441e-16 BessellI
50915.0 1.71187e-14 1.45811e-16 BessellR
50915.0 2.07778e-14 1.7225e-16 BessellV
50917.0 2.02816e-14 1.60421e-16 BessellB
50917.0 1.13057e-14 9.8303e-17 BessellI
50917.0 1.64995e-14 1.40098e-16 BessellR
50917.0 2.00263e-14 1.65514e-16 BessellV
50923.0 1.53852e-14 1.1909e-16 BessellB
50923.0 9.57854e-15 8.21018e-17 BessellI
50923.0 1.37237e-14 1.14734e-16 BessellR
50923.0 1.59074e-14 1.29018e-16 BessellV
50926.9 1.30347e-14 9.9618e-17 BessellB
50926.9 8.49766e-15 7.20973e-17 BessellI
50926.9 1.22877e-14 1.01788e-16 BessellR
50926.9 1.38548e-14 1.11125e-16 BessellV
50931.0 1.11456e-14 8.4173e-17 BessellB
50931.0 7.89404e-15 6.656e-17 BessellI
50931.0 1.11038e-14 9.12158e-17 BessellR
50931.0 1.25199e-14 9.96086e-17 BessellV
50939.0 8.14895e-15 6.01207e-17 BessellB
50939.0 6.81239e-15 5.67351e-17 BessellI
50939.0 9.23574e-15 7.47393e-17 BessellR
50939.0 9.58517e-15 7.46735e-17 BessellV
50947.0 5.48406e-15 3.93115e-17 BessellB
50947.0 5.0734e-15 4.12404e-17 BessellI
50947.0 6.75261e-15 5.32946e-17 BessellR
50947.0 6.39145e-15 4.82693e-17 BessellV
50947.58 6.88018e-15 5.22509e-17 BessellV
50949.0 4.77641e-15 3.39032e-17 BessellB
50949.0 4.3381e-15 3.48202e-17 BessellI
50949.0 5.77393e-15 4.50143e-17 BessellR
50949.0 5.41502e-15 4.03895e-17 BessellV
50951.0 4.12194e-15 2.89549e-17 BessellB
50951.0 3.67535e-15 2.91133e-17 BessellI
50951.0 4.89183e-15 3.76508e-17 BessellR
50951.0 4.42181e-15 3.24904e-17 BessellV
50968.1 2.37193e-15 1.60393e-17 BessellB
50968.1 2.29773e-15 1.75481e-17 BessellI
50968.1 3.00242e-15 2.22721e-17 BessellR
50968.1 2.56803e-15 1.81449e-17 BessellV
#50972.3 2.04692e-15 1.37051e-17 BessellB
#50972.3 1.77541e-15 1.32972e-17 BessellI
#50972.3 2.07717e-15 1.49987e-17 BessellR
#50972.3 1.98426e-15 1.37694e-17 BessellV
#50974.0 1.51043e-15 9.91137e-18 BessellB
#50974.0 1.58964e-15 1.18081e-17 BessellI
#50974.0 2.02056e-15 1.45609e-17 BessellR
#50974.0 1.60546e-15 1.09794e-17 BessellV
#50995.0 1.24481e-15 8.06599e-18 BessellB
#50995.0 1.16225e-15 8.43718e-18 BessellI
#50995.0 1.66522e-15 1.18353e-17 BessellR
#50995.0 1.22914e-15 8.25505e-18 BessellV
#50998.9 1.09421e-15 7.03145e-18 BessellB
#50998.9 1.02164e-15 7.34771e-18 BessellI
#50998.9 1.63483e-15 1.16041e-17 BessellR
#50998.9 1.09043e-15 7.2651e-18 BessellV
#51000.0 1.14578e-15 7.38468e-18 BessellB
#51000.0 1.02164e-15 7.34771e-18 BessellI
#51000.0 1.56125e-15 1.10457e-17 BessellR
