MJD flux flux_err filter
51875.33000 4.08042e-15 2.86447e-17 BessellB
51877.24925 3.72139e-15 1.63526e-17 BessellB
51878.28508 3.32893e-15 8.75523e-17 BessellB
51879.32566 3.36593e-15 6.99419e-17 BessellB
51882.25804 2.50441e-15 4.24966e-17 BessellB
51899.21820 2.57694e-16 5.30346e-18 BessellB
51906.21449 1.58893e-16 3.08885e-18 BessellB
#51933.16865 5.01077e-17 1.63947e-19 BessellB
#51933.17647 4.78084e-17 1.56031e-19 BessellB
#51953.15959 3.03602e-17 1.72856e-19 BessellB
51875.33000 2.66355e-15 1.88690e-17 BessellV
51877.25140 2.77626e-15 5.72035e-17 BessellV
51878.28722 2.69563e-15 5.16036e-17 BessellV
51879.32780 2.63184e-15 4.65715e-17 BessellV
51882.26017 2.21748e-15 3.25661e-17 BessellV
51899.22036 3.41869e-16 5.28604e-18 BessellV
51906.21665 2.31558e-16 3.49617e-18 BessellV
51907.17955 2.33486e-16 3.52703e-18 BessellV
#51933.17111 8.06604e-17 1.83191e-19 BessellV
#51933.17895 7.56241e-17 1.75404e-19 BessellV
#51953.16213 3.57322e-17 1.49318e-19 BessellV
51864.00000 4.52178e-17 2.55763e-19 BessellR
51875.33000 1.75109e-15 1.24865e-17 BessellR
51877.25302 1.93246e-15 6.24473e-17 BessellR
51878.28886 1.86427e-15 5.07419e-17 BessellR
51878.87000 1.36556e-15 9.56770e-17 BessellR
51879.32941 1.85059e-15 4.90180e-17 BessellR
51881.00000 1.80015e-15 1.28616e-17 BessellR
51881.83000 1.36556e-15 9.56770e-17 BessellR
51882.26181 1.62521e-15 3.22770e-17 BessellR
51887.98000 1.03588e-15 7.12004e-17 BessellR
51893.82000 3.76105e-16 2.41687e-18 BessellR
51894.76000 3.43012e-16 2.19124e-18 BessellR
51899.22198 3.11680e-16 5.93694e-18 BessellR
51901.02000 1.49730e-16 9.08419e-18 BessellR
51906.21829 2.38621e-16 5.66139e-18 BessellR
51907.18118 2.41941e-16 3.93086e-18 BessellR
#51933.17291 1.02167e-16 2.36264e-18 BessellR
#51933.18075 1.00394e-16 2.37871e-18 BessellR
#51953.16399 4.81847e-17 1.47705e-19 BessellR
51875.33000 1.02208e-15 7.35089e-18 BessellI
51877.25448 1.18001e-15 3.25862e-17 BessellI
51878.29032 1.17676e-15 2.65048e-17 BessellI
51879.33088 1.19203e-15 2.94746e-17 BessellI
51882.26326 1.03821e-15 1.86883e-17 BessellI
51906.21974 1.83945e-16 3.06205e-18 BessellI
51907.18263 1.72459e-16 2.74910e-18 BessellI
#51933.17435 8.26203e-17 1.91216e-18 BessellI
#51933.18218 8.02208e-17 1.80453e-18 BessellI
#51953.16549 3.30131e-17 1.29492e-18 BessellI
