MJD flux flux_err filter
54524.98420 6.72616e-16 3.53588e-18 BessellU
54526.48723 1.07490e-15 3.76538e-18 BessellU
54526.49087 1.07095e-15 3.60909e-18 BessellU
54527.22710 8.73710e-16 4.27255e-18 BessellU
54528.30050 8.72906e-16 4.38219e-18 BessellU
54529.32300 9.84844e-16 4.78918e-18 BessellU
54531.24640 9.61540e-16 4.92086e-18 BessellU
54534.22370 7.84454e-16 4.16486e-18 BessellU
54540.05260 2.19871e-16 2.13079e-18 BessellU
54524.98610 1.13947e-15 4.69879e-18 BessellB
54526.48346 1.55849e-15 2.04968e-18 BessellB
54527.22840 1.52582e-15 6.11197e-18 BessellB
54528.30150 1.71200e-15 6.90997e-18 BessellB
54529.32470 1.76484e-15 7.13757e-18 BessellB
54531.24730 1.83952e-15 7.58241e-18 BessellB
54534.22420 1.66381e-15 6.92257e-18 BessellB
54539.94840 6.90406e-16 3.57675e-18 BessellB
54543.38219 5.93068e-16 1.61348e-18 BessellB
54544.31054 5.84392e-16 1.98554e-18 BessellB
#54557.43148 3.31363e-16 7.91077e-19 BessellB
#54579.28619 2.65647e-16 1.03279e-18 BessellB
#54583.29716 2.94784e-16 6.11513e-19 BessellB
#54585.26162 2.79193e-16 5.77311e-19 BessellB
#54587.27266 3.04442e-16 6.14677e-19 BessellB
#54591.31887 2.54862e-16 5.24176e-19 BessellB
#54596.20135 2.46550e-16 5.78394e-19 BessellB
#54599.23254 2.19738e-16 8.96066e-19 BessellB
54524.99530 9.97839e-16 4.29601e-18 BessellV
54526.48045 1.31299e-15 1.77153e-18 BessellV
54527.23480 1.37487e-15 5.67543e-18 BessellV
54528.30590 1.49507e-15 6.30856e-18 BessellV
54529.33270 1.52426e-15 6.44025e-18 BessellV
54531.25190 1.66058e-15 7.17122e-18 BessellV
54534.22630 1.56986e-15 6.86063e-18 BessellV
54539.95350 9.85962e-16 5.08982e-18 BessellV
54543.37918 9.26105e-16 1.28183e-18 BessellV
54544.30752 8.95902e-16 1.47300e-18 BessellV
54557.42848 5.12696e-16 6.50492e-19 BessellV
#54579.28248 3.57322e-16 7.09135e-19 BessellV
#54583.29345 3.73474e-16 4.87742e-19 BessellV
#54585.25790 3.35012e-16 4.55270e-19 BessellV
#54587.26895 3.51447e-16 4.57248e-19 BessellV
#54591.31514 3.07511e-16 4.72384e-19 BessellV
#54593.29117 3.25582e-16 4.81829e-19 BessellV
#54596.19764 3.10928e-16 5.16195e-19 BessellV
#54597.31638 2.84093e-16 5.03785e-19 BessellV
#54599.22882 2.59813e-16 6.00434e-19 BessellV
54526.47810 1.23006e-15 1.76211e-18 SDSS_r
54543.37686 1.08524e-15 1.54148e-18 SDSS_r
54544.30522 1.02312e-15 1.37855e-18 SDSS_r
54557.42617 5.86040e-16 7.99116e-19 SDSS_r
54568.32484 5.27627e-16 8.50708e-19 SDSS_r
54570.33641 4.55750e-16 6.40592e-19 SDSS_r
54579.27947 3.70789e-16 6.07920e-19 SDSS_r
54585.25490 3.49243e-16 5.26561e-19 SDSS_r
54587.26593 3.35991e-16 5.05353e-19 SDSS_r
54591.31212 3.08125e-16 4.99353e-19 SDSS_r
54593.28815 3.10976e-16 4.84868e-19 SDSS_r
54596.19462 2.88620e-16 4.12093e-19 SDSS_r
54597.31335 2.71098e-16 6.03511e-19 SDSS_r
54599.22581 2.62257e-16 4.85529e-19 SDSS_r
54526.47579 6.51541e-16 9.18075e-19 SDSS_i
54543.37455 7.57777e-16 9.24601e-19 SDSS_i
54544.30292 7.28353e-16 9.35560e-19 SDSS_i
54557.42385 4.58291e-16 5.70796e-19 SDSS_i
54568.32250 3.91149e-16 5.32919e-19 SDSS_i
54570.33409 3.40362e-16 5.03350e-19 SDSS_i
54579.27646 2.96990e-16 5.11113e-19 SDSS_i
54583.28742 2.86511e-16 4.37292e-19 SDSS_i
54585.25188 2.62024e-16 3.81090e-19 SDSS_i
#54587.26291 2.63234e-16 3.66310e-19 SDSS_i
#54591.30911 2.35907e-16 3.55662e-19 SDSS_i
#54593.28514 2.26330e-16 3.11975e-19 SDSS_i
#54596.19162 2.20365e-16 3.17029e-19 SDSS_i
#54599.22280 2.05846e-16 3.46169e-19 SDSS_i
