# MJD flux flux_err filter
54247.26711 5.76740e-16 7.18821e-19 BessellV
54248.15504 6.11984e-16 7.26385e-19 BessellV
54251.32470 6.19071e-16 7.35339e-19 BessellV
54252.26602 6.56720e-16 8.46516e-19 BessellV
54277.30272 2.87462e-16 5.10127e-19 BessellV
54280.20407 2.72157e-16 5.06255e-19 BessellV
54284.16591 2.49287e-16 4.15876e-19 BessellV
54292.21147 2.31004e-16 4.25451e-19 BessellV
54247.26479 4.72854e-16 6.05637e-19 SDSS_r
54248.15274 4.93591e-16 6.33939e-19 SDSS_r
54251.32238 5.38427e-16 6.25865e-19 SDSS_r
54277.30042 3.06427e-16 4.77336e-19 SDSS_r
54280.20175 2.88010e-16 5.00551e-19 SDSS_r
54284.16360 2.75529e-16 3.83743e-19 SDSS_r
54291.20823 2.47313e-16 4.56211e-19 SDSS_r
54292.20917 2.61244e-16 3.70713e-19 SDSS_r
54503.52363 1.13943e-17 1.76159e-19 SDSS_r
54504.52869 1.53224e-17 1.22298e-19 SDSS_r
54247.26246 3.03516e-16 4.45577e-19 SDSS_i
54248.15044 3.31942e-16 4.79452e-19 SDSS_i
54251.32006 3.78671e-16 4.41288e-19 SDSS_i
54252.26139 3.70529e-16 5.38991e-19 SDSS_i
54277.29810 2.19676e-16 3.29714e-19 SDSS_i
54280.19944 2.10272e-16 3.47525e-19 SDSS_i
54284.16127 2.00660e-16 3.43153e-19 SDSS_i
54292.20685 1.80278e-16 2.89552e-19 SDSS_i
