MJD flux flux_err filter
53551.86000 1.65870e-14 1.07064e-17 BessellU
53552.85000 1.67713e-14 1.62525e-17 BessellU
53553.70000 1.59870e-14 2.57213e-17 BessellU
53553.96000 1.49475e-14 1.67436e-17 BessellU
53556.78440 1.45401e-14 4.06285e-17 BessellU
53557.34000 1.01150e-14 1.41265e-17 BessellU
53557.38720 1.29469e-14 3.68689e-17 BessellU
53557.70000 1.13702e-14 1.78054e-17 BessellU
53558.37350 1.15816e-14 3.36008e-17 BessellU
53559.53030 8.99844e-15 2.76757e-17 BessellU
53560.13270 7.70136e-15 2.57470e-17 BessellU
53561.46410 5.43710e-15 2.13311e-17 BessellU
53561.70000 5.59458e-15 1.24502e-17 BessellU
53562.33570 4.07913e-15 1.86268e-17 BessellU
53562.88000 5.12587e-15 3.02230e-18 BessellU
53562.92000 5.05554e-15 4.09447e-18 BessellU
53564.88000 3.06879e-15 6.53814e-18 BessellU
53565.01440 2.70749e-15 1.52468e-17 BessellU
53565.83000 2.88249e-15 1.22280e-17 BessellU
53565.86000 3.15186e-15 2.69115e-18 BessellU
53568.02800 1.68798e-15 1.23045e-17 BessellU
53568.92000 1.60756e-15 3.71124e-18 BessellU
53573.05300 1.25825e-15 1.04207e-17 BessellU
53582.89000 8.07918e-16 3.40666e-18 BessellU
53582.97000 8.04206e-16 4.01584e-18 BessellU
53585.93000 6.72616e-16 2.06978e-18 BessellU
53588.88000 6.13433e-16 3.63589e-18 BessellU
53592.92000 5.46220e-16 6.35837e-18 BessellU
53594.89000 5.08355e-16 2.46519e-18 BessellU
53609.84000 3.65904e-16 4.74110e-18 BessellU
53609.90000 3.70994e-16 2.33685e-18 BessellU
53616.85000 3.54297e-16 4.14525e-18 BessellU
53618.85000 3.43690e-16 5.70360e-18 BessellU
53627.85000 3.28524e-16 6.04093e-18 BessellU
53627.98080 1.85595e-16 1.09912e-18 BessellU
#53679.27000 4.28319e-17 2.33394e-19 BessellU
#53681.26000 1.35446e-16 7.87445e-19 BessellU
#53683.26000 2.08818e-16 1.24534e-18 BessellU
53547.89000 7.56318e-16 4.74776e-18 BessellB
#53548.91000 1.28087e-15 1.01450e-17 BessellB
#53548.95000 1.77298e-15 1.70499e-17 BessellB
53548.96000 1.86683e-15 1.90078e-17 BessellB
53549.91000 8.47041e-15 7.77175e-17 BessellB
#53549.92000 8.65176e-15 9.48943e-17 BessellB
#53551.27000 1.11868e-14 8.45136e-18 BessellB
53551.86000 1.10028e-14 7.47181e-18 BessellB
#53552.20000 1.12695e-14 8.51860e-18 BessellB
#53552.70000 1.07326e-14 1.61659e-17 BessellB
53552.85000 1.08319e-14 1.87758e-17 BessellB
#53553.21000 1.14790e-14 8.68907e-18 BessellB
#53553.70000 1.02495e-14 7.69247e-18 BessellB
#53553.96000 1.02495e-14 1.53849e-17 BessellB
#53554.23000 1.06833e-14 8.84731e-18 BessellB
#53554.70000 9.78824e-15 1.46419e-17 BessellB
#53554.83000 1.04401e-14 1.56927e-17 BessellB
