# MJD flux flux_err filter
54475.40567 1.06955e-16 3.44781e-18 SDSS_i
54475.40800 1.41645e-16 4.69654e-18 SDSS_r
54475.41000 1.53038e-16 4.22860e-18 BessellB
54475.41000 1.08443e-16 2.99638e-18 SDSS_i
54475.41000 1.50107e-16 5.53013e-18 BessellV
54475.41000 1.42167e-16 5.23764e-18 SDSS_r
54475.41034 1.50661e-16 4.99549e-18 BessellV
54475.41335 1.60398e-16 6.05703e-18 BessellB
54475.41704 1.44544e-16 7.32215e-18 BessellB
54476.00000 1.70765e-16 1.57281e-17 BessellV
54476.00000 1.63230e-16 1.05238e-17 BessellB
54476.00000 1.48867e-16 8.22672e-18 BessellB
54476.00000 1.66112e-16 1.07096e-17 BessellV
54476.34000 1.67803e-16 9.27314e-18 SDSS_r
54476.41000 1.78813e-16 6.58773e-18 BessellV
54476.41000 1.73460e-16 4.79288e-18 BessellR
54476.41000 1.76685e-16 8.13665e-18 BessellR
54476.41000 1.36019e-16 6.26391e-18 BessellI
54476.41000 1.57326e-16 1.01432e-17 BessellB
54476.43000 1.70765e-16 4.71842e-18 BessellV
54476.43000 1.70923e-16 4.72277e-18 SDSS_r
54476.43000 1.44278e-16 3.98655e-18 SDSS_i
54476.43000 1.67803e-16 4.63657e-18 BessellB
54476.43241 1.43219e-16 3.82537e-18 SDSS_i
54476.43472 1.72663e-16 4.92989e-18 SDSS_r
54476.43704 1.71396e-16 4.89370e-18 BessellV
54476.44007 1.66725e-16 6.44948e-18 BessellB
54476.44374 1.65196e-16 5.93390e-18 BessellB
54477.00000 1.24968e-16 1.03590e-17 BessellB
54477.00000 1.26125e-16 1.16165e-17 BessellB
54477.00000 1.50107e-16 1.24428e-17 BessellV
54477.00000 1.52897e-16 1.68988e-17 BessellV
54477.26069 1.41645e-16 3.91379e-18 SDSS_i
54477.26301 1.68578e-16 4.81324e-18 SDSS_r
54477.26532 1.58928e-16 4.97685e-18 BessellV
54477.26833 1.55740e-16 7.88930e-18 BessellB
54477.35000 1.69200e-16 7.79194e-18 BessellV
54477.35000 1.63230e-16 4.51021e-18 BessellB
54477.35000 1.67186e-16 4.61952e-18 BessellR
54477.35000 1.33537e-16 2.45983e-18 BessellI
54477.36000 1.64740e-16 3.03463e-18 SDSS_r
54477.36000 1.44278e-16 2.65770e-18 SDSS_i
54477.36000 1.48867e-16 2.74224e-18 BessellB
54477.36000 1.61585e-16 4.46475e-18 BessellV
54477.45704 1.42955e-16 3.68666e-18 SDSS_i
54477.45935 1.62331e-16 4.78438e-18 SDSS_r
54477.46000 1.65653e-16 6.10289e-18 BessellR
54477.46000 1.31099e-16 4.82987e-18 BessellI
54477.46000 1.70294e-16 7.84234e-18 BessellR
54477.46000 1.63080e-16 7.51010e-18 BessellV
54477.46000 1.43483e-16 1.05722e-17 BessellB
54477.46167 1.67186e-16 5.85139e-18 BessellV
54477.46468 1.43483e-16 6.60763e-18 BessellB
54477.46836 1.48457e-16 6.28975e-18 BessellB
54477.50000 1.58781e-16 1.02370e-17 SDSS_r
54478.00000 1.15027e-16 8.47551e-18 BessellB
54478.00000 1.64589e-16 1.21273e-17 BessellV
54478.29718 1.41254e-16 3.77289e-18 SDSS_i
54478.29949 1.64437e-16 4.84647e-18 SDSS_r
54478.30179 1.54028e-16 4.82341e-18 BessellV
54478.30483 1.37278e-16 6.06900e-18 BessellB
54478.30852 1.30617e-16 6.13544e-18 BessellB
54478.34000 1.72346e-16 3.17472e-18 BessellV
54478.34000 1.59661e-16 2.94107e-18 BessellR
54478.34000 1.32312e-16 2.43728e-18 BessellI
54478.34000 1.51635e-16 4.18983e-18 BessellB
54478.39000 1.32069e-16 2.43280e-18 BessellB
54478.39000 1.61734e-16 2.97924e-18 SDSS_r
54478.39000 1.40346e-16 2.58527e-18 SDSS_i
54478.39000 1.57181e-16 2.89538e-18 BessellV
54478.44000 1.63080e-16 7.51010e-18 BessellV
54478.44000 1.71870e-16 7.91491e-18 BessellR
54478.44000 1.68733e-16 6.21635e-18 BessellR
54478.44000 1.28706e-16 4.74172e-18 BessellI
54478.44000 1.34524e-16 1.11511e-17 BessellB
54478.47942 1.40088e-16 3.99979e-18 SDSS_i
54478.48000 1.60251e-16 8.85578e-18 SDSS_r
54478.48174 1.60398e-16 4.72744e-18 SDSS_r
54478.48405 1.62930e-16 5.25223e-18 BessellV
54478.48707 1.27997e-16 6.01237e-18 BessellB
54478.49075 1.35145e-16 6.34813e-18 BessellB
54479.00000 1.88973e-16 1.04430e-17 BessellV
54479.00000 1.28470e-16 8.28273e-18 BessellB
54479.43000 1.44810e-16 8.00252e-18 BessellB
54479.43000 1.83823e-16 6.77229e-18 BessellV
