# MJD flux flux_err filter
54560.75520 3.59557e-16 4.23277e-18 BessellU
54562.50060 4.41131e-16 4.15791e-18 BessellU
54564.49970 6.34698e-16 4.74305e-18 BessellU
54566.27570 7.72267e-16 5.14498e-18 BessellU
54568.78730 7.45019e-16 5.00002e-18 BessellU
54570.83100 6.94012e-16 4.99315e-18 BessellU
54573.24000 3.45913e-16 3.55201e-18 BessellU
54576.51310 1.39498e-16 2.61590e-18 BessellU
54578.36000 9.74019e-17 5.55617e-19 BessellU
54580.19230 8.26737e-17 2.26141e-18 BessellU
54582.52680 7.22715e-17 4.05366e-19 BessellU
54584.54790 7.03667e-17 3.94091e-19 BessellU
54587.49180 7.45019e-17 4.18589e-19 BessellU
54590.86440 2.52678e-16 1.52424e-18 BessellU
54592.39900 9.27614e-17 5.27677e-19 BessellU
54594.83620 7.53299e-17 4.23504e-19 BessellU
54595.56870 6.95292e-17 3.89140e-19 BessellU
54598.31540 6.65223e-17 3.71392e-19 BessellU
54600.28750 6.87650e-17 3.84625e-19 BessellU
54603.19580 6.49482e-17 3.62120e-19 BessellU
54613.47340 7.27390e-17 4.08135e-19 BessellU
54614.24320 7.36152e-17 4.13329e-19 BessellU
54616.38300 6.17401e-17 3.43264e-19 BessellU
54620.32810 6.08369e-17 3.37966e-19 BessellU
54628.79870 6.14564e-17 3.41599e-19 BessellU
54640.06200 5.98366e-17 3.32103e-19 BessellU
54652.96990 1.85083e-16 1.09591e-18 BessellU
54756.11430 6.38803e-17 3.55837e-19 BessellU
54559.49182 7.94154e-16 1.25015e-18 BessellB
54560.75620 7.92692e-16 5.83924e-18 BessellB
54562.50120 8.86145e-16 5.78715e-18 BessellB
54563.49567 1.15108e-15 1.55851e-18 BessellB
54564.50050 1.08319e-15 6.33042e-18 BessellB
54566.27650 1.29153e-15 6.96309e-18 BessellB
54566.44204 1.46253e-15 1.62815e-18 BessellB
54568.78810 1.27264e-15 6.85467e-18 BessellB
54570.83170 1.26329e-15 7.04692e-18 BessellB
54571.48848 1.31191e-15 1.53546e-18 BessellB
54572.49130 1.21648e-15 1.49552e-18 BessellB
54573.24060 9.12651e-16 5.68154e-18 BessellB
54574.45268 8.55667e-16 1.35334e-18 BessellB
54576.51400 4.68495e-16 3.96864e-18 BessellB
54578.36040 3.69407e-16 3.88349e-18 BessellB
54579.30609 3.22927e-16 1.19312e-18 BessellB
54580.19390 3.10674e-16 3.43561e-18 BessellB
54582.46370 2.77399e-16 3.53859e-18 BessellB
54584.54940 1.89280e-16 3.03899e-18 BessellB
54586.30115 1.97108e-16 6.84625e-19 BessellB
54587.49290 1.83107e-16 3.11369e-18 BessellB
54590.44782 1.85483e-16 1.01648e-18 BessellB
54590.86470 2.50210e-16 1.46872e-18 BessellB
54592.40010 1.83783e-16 3.14704e-18 BessellB
54592.46786 1.71674e-16 5.71835e-19 BessellB
54593.41296 1.88237e-16 7.60753e-19 BessellB
54594.43295 1.80096e-16 6.11915e-19 BessellB
54594.83860 1.17898e-16 2.85660e-18 BessellB
54595.44654 1.81261e-16 6.68313e-19 BessellB
54595.57040 1.53428e-16 2.95039e-18 BessellB
54597.45476 1.87372e-16 9.08468e-19 BessellB
54598.31820 1.34247e-16 2.72928e-18 BessellB
54600.29010 1.39413e-16 2.80083e-18 BessellB
54600.45583 1.75997e-16 8.19877e-19 BessellB
54601.47508 1.82602e-16 1.05241e-18 BessellB
54602.46860 1.41744e-16 7.56867e-19 BessellB
54603.19680 1.80761e-16 2.86328e-18 BessellB
54603.39496 1.81261e-16 1.17999e-18 BessellB
54613.47480 1.34991e-16 2.85232e-18 BessellB
54614.24470 1.03253e-16 2.77135e-18 BessellB
54614.43648 1.51323e-16 7.07492e-19 BessellB
54615.43579 1.62444e-16 8.18370e-19 BessellB
54618.41465 1.60216e-16 5.22395e-19 BessellB
54622.41986 1.49384e-16 5.36203e-19 BessellB
54624.18400 8.93521e-17 2.45324e-18 BessellB
54624.39119 1.48835e-16 6.35856e-19 BessellB
54625.42146 1.36115e-16 5.39997e-19 BessellB
54626.32450 1.20311e-16 2.55275e-18 BessellB
54626.42797 1.42398e-16 5.50192e-19 BessellB
54627.36174 1.43187e-16 7.56876e-19 BessellB
54629.34144 1.11765e-16 6.51484e-19 BessellB
54631.32256 1.06440e-16 9.34079e-19 BessellB
54639.30095 1.15002e-16 1.16209e-18 BessellB
