# MJD flux flux_err filter
55825.20000 1.30257e-15 1.67959e-16 BessellV
55825.50000 9.49730e-16 1.13715e-16 BessellR
55826.40000 1.00369e-15 7.39547e-17 BessellR
55826.40000 1.44145e-15 1.99144e-16 BessellV
55828.30000 7.89951e-16 1.45514e-17 BessellR
55828.40000 1.15558e-15 2.55439e-16 BessellV
55830.50000 1.13868e-15 2.09752e-17 BessellB
55830.50000 8.14329e-16 7.50025e-18 BessellV
55830.50000 5.56673e-16 1.02543e-17 BessellR
55830.50000 3.12464e-16 5.75580e-18 BessellI
55831.20000 6.40914e-16 8.85456e-17 BessellV
55831.40000 9.38426e-16 1.72864e-17 BessellB
55831.40000 4.84842e-16 8.93112e-18 BessellR
55831.40000 6.83597e-16 6.29616e-18 BessellV
55831.40000 2.84971e-16 5.24935e-18 BessellI
55831.50000 4.93856e-16 1.81943e-17 BessellR
55831.50000 2.16172e-16 5.97306e-18 BessellI
55831.50000 4.27760e-16 1.18194e-17 SDSS_z
55831.50000 5.84521e-16 5.38364e-18 BessellV
55831.50000 8.63774e-16 1.59113e-17 BessellB
55833.23000 4.07005e-16 7.49731e-18 BessellR
55833.23000 6.67421e-16 1.22943e-17 BessellB
55833.23000 2.55153e-16 4.70008e-18 BessellI
55833.23000 5.04429e-16 4.64596e-18 BessellV
55833.50000 3.42926e-16 1.26338e-17 SDSS_z
55833.50000 4.77309e-16 1.31886e-17 BessellV
55833.50000 2.32702e-16 6.42979e-18 BessellI
55833.50000 5.70690e-16 1.05125e-17 BessellB
55833.50000 3.61077e-16 1.33026e-17 BessellR
55834.49000 4.47507e-16 4.12169e-18 BessellV
55834.49000 5.60273e-16 1.03206e-17 BessellB
55834.49000 3.64418e-16 6.71283e-18 BessellR
55834.49000 2.28455e-16 4.20829e-18 BessellI
55834.50000 4.11908e-16 3.79381e-18 BessellV
55834.50000 2.00817e-16 3.69918e-18 BessellI
55834.50000 5.30151e-16 9.76575e-18 BessellB
55834.50000 3.11602e-16 5.73992e-18 BessellR
55834.60000 4.19566e-16 7.72869e-18 BessellV
55834.60000 3.64418e-16 6.71283e-18 BessellR
55834.60000 5.40008e-16 9.94731e-18 BessellB
55834.60000 2.95937e-16 8.17705e-18 SDSS_z
55834.60000 2.26360e-16 6.25456e-18 BessellI
55835.30000 4.81726e-16 6.21160e-17 BessellV
55835.40000 3.23296e-16 2.97766e-18 BessellR
55835.40000 4.19566e-16 7.72869e-18 BessellV
55835.40000 5.10975e-16 9.41252e-18 BessellB
55835.40000 2.04550e-16 9.41989e-18 BessellI
55835.50000 3.74628e-16 1.03514e-17 BessellR
55835.50000 4.19566e-16 1.15930e-17 BessellV
55835.50000 3.15646e-16 8.72162e-18 SDSS_z
55835.50000 5.20475e-16 4.79375e-18 BessellB
55835.50000 1.97152e-16 5.44750e-18 BessellI
55836.15000 5.35057e-16 1.47842e-17 BessellB
55836.15000 3.74628e-16 6.90090e-18 BessellR
55836.15000 2.24285e-16 4.13148e-18 BessellI
55836.15000 4.55827e-16 4.19832e-18 BessellV
55836.40000 1.97152e-16 5.44750e-18 BessellI
55836.40000 3.38532e-16 3.11800e-18 BessellR
55836.40000 5.15703e-16 9.49961e-18 BessellB
55836.40000 4.35311e-16 4.00937e-18 BessellV
55837.26000 2.34855e-16 4.32619e-18 BessellI
55837.26000 5.50047e-16 1.01322e-17 BessellB
55837.26000 3.95913e-16 7.29299e-18 BessellR
55837.26000 4.72933e-16 4.35588e-18 BessellV
55837.50000 3.27491e-16 1.50815e-17 SDSS_z
55837.50000 2.34855e-16 1.08155e-17 BessellI
55837.50000 5.40008e-16 9.94731e-18 BessellB
55837.50000 3.78094e-16 1.49742e-16 BessellR
55837.50000 4.55827e-16 1.25950e-17 BessellV
55838.50000 4.95222e-16 4.56116e-18 BessellV
55838.50000 3.81593e-16 3.51460e-18 BessellR
55838.50000 2.20191e-16 6.08411e-18 BessellI
55838.50000 5.75970e-16 1.06098e-17 BessellB
55840.20000 5.09096e-16 8.44011e-17 BessellV
55840.50000 6.03115e-16 1.11098e-17 BessellB
55840.50000 3.83001e-16 1.41103e-17 SDSS_z
55840.50000 5.48024e-16 1.00950e-17 BessellV
55840.50000 4.38127e-16 1.21059e-17 BessellR
55840.50000 2.79769e-16 1.03071e-17 BessellI
55841.23000 6.86120e-16 1.26388e-17 BessellB
55841.23000 2.92954e-16 5.39642e-18 BessellI
55841.23000 6.06457e-16 5.58568e-18 BessellV
55841.23000 4.98425e-16 9.18133e-18 BessellR
55841.40000 6.92468e-16 1.91336e-17 BessellB
55841.40000 4.93856e-16 9.09716e-18 BessellR
55841.40000 2.62301e-16 1.44953e-17 BessellI
55841.40000 5.95388e-16 1.09674e-17 BessellV
55841.50000 4.98425e-16 2.75440e-17 BessellR
55841.50000 5.58213e-16 2.57067e-17 BessellV
55841.50000 7.18456e-16 1.98517e-17 BessellB
55841.50000 3.06761e-16 1.41269e-17 BessellI
55842.30000 6.98876e-16 1.93106e-17 BessellB
55842.30000 3.01162e-16 8.32141e-18 BessellI
55842.30000 5.31618e-16 9.79277e-18 BessellR
55842.30000 6.52830e-16 6.01278e-18 BessellV
55842.50000 6.46845e-16 1.19153e-17 BessellV
55842.50000 4.16102e-16 2.29947e-17 SDSS_z
55843.27000 5.46512e-16 1.00671e-17 BessellR
55843.27000 2.98401e-16 1.09935e-17 BessellI
55843.27000 7.80549e-16 3.59456e-17 BessellB
55843.27000 6.64967e-16 1.22491e-17 BessellV
55843.30000 7.22437e-16 9.98084e-17 BessellV
55844.21000 5.72269e-16 1.05416e-17 BessellR
55844.21000 3.24190e-16 8.95771e-18 BessellI
